Gene1,Gene2
GABBR1,DPPA4
GABBR1,CALD1
GABBR1,LRP2
GABBR1,ATP13A3
GABBR1,SGK1
GABBR1,NEDD4
GABBR1,MORC4
GABBR1,AMPD2
GABBR1,MYLPF
GABBR1,HS3ST1
GABBR1,ULK1
GABBR1,PHLDB2
GABBR1,MRAS
GABBR1,STARD8
GABBR1,APP
GABBR1,MT2
GABBR1,ANXA5
GABBR1,KIT
GABBR1,LAMC1
GABBR1,RUNX1
GABBR1,ARHGEF40
GABBR1,HSP90B1
GABBR1,HSP90AA1
GABBR1,TUBA4A
GABBR1,PLTP
GABBR1,PHLDA3
GABBR1,BASP1
GABBR1,CTSA
GABBR1,TAGLN2
GABBR1,AMOTL2
GABBR1,APOBEC3
GABBR1,TMEM150A
GABBR1,PRSS35
GABBR1,CKB
GABBR1,SEMA4C
GABBR1,LAMA5
GABBR1,SHKBP1
GABBR1,FGFR3
GABBR1,KDM3A
GABBR1,KDELR3
GABBR1,COL27A1
GABBR1,FGF10
GABBR1,UNG
GABBR1,PFKP
GABBR1,NDRG4
GABBR1,GLUL
GABBR1,MSH6
GABBR1,RBPJ
GABBR1,KAT2B
GABBR1,PEG3
GABBR1,SAT1
GABBR1,ESRRB
GABBR1,NUP210
GABBR1,KHDC3
GABBR1,IGFBP2
GABBR1,JAM2
GABBR1,UTF1
GABBR1,SLC6A8
GABBR1,TXNIP
GABBR1,PHC1
GABBR1,KLF6
GABBR1,PLA2G1B
GABBR1,TDH
GABBR1,CDKN1A
GABBR1,P3H4
GABBR1,LAMB1
GABBR1,EPAS1
GABBR1,WDR45
GABBR1,FXYD6
GABBR1,MKRN1
GABBR1,NR0B1
GABBR1,SNURF
GABBR1,CREB3
GABBR1,UPP1
GABBR1,FBLIM1
GABBR1,EIF4A2
GABBR1,ITPK1
GABBR1,ALG13
GABBR1,KAT6B
GABBR1,PARVB
GABBR1,KLF3
GABBR1,GNAS
GABBR1,DNMT3A
GABBR1,EFEMP2
GABBR1,MT1
GABBR1,TMEM144
GABBR1,RBPMS2
GABBR1,FGF4
GABBR1,TXNDC12
GABBR1,FST
GABBR1,COMMD3
GABBR1,MYBL2
GABBR1,KDM5B
GABBR1,LDHB
GABBR1,IFITM2
GABBR1,FGF3
GABBR1,MYMX
GABBR1,CHST15
GABBR1,SLC7A3
GABBR1,PTH1R
GABBR1,GRB10
GABBR1,NDRG1
GABBR1,TUBB2B
GABBR1,EPHA2
GABBR1,FLRT3
GABBR1,PLAT
GABBR1,FOXQ1
GABBR1,TENM4
GABBR1,VEGFA
GABBR1,HIST1H1B
GABBR1,BCL3
GABBR1,NOTUM
GABBR1,HIST1H2AC
GABBR1,PCBD1
GABBR1,KLF2
GABBR1,GATA4
GABBR1,FABP3
GABBR1,VILL
GABBR1,HIST1H2BK
GABBR1,VIM
GABBR1,ZFP979
GABBR1,HIST1H1D
GABBR1,CHCHD10
GABBR1,DPP4
GABBR1,MORF4L2
GABBR1,TRP53
GABBR1,CALCOCO2
GABBR1,GJB3
GABBR1,PDGFRA
GABBR1,ZFP42
GABBR1,SOCS2
GABBR1,RCC2
GABBR1,TRH
GABBR1,ID2
GABBR1,RASGRP2
GABBR1,EPHA4
GABBR1,GSTA4
GABBR1,SOX7
GABBR1,NANOG
GABBR1,LAMB2
GABBR1,POU5F1
GABBR1,ELF3
GABBR1,SOX2
GABBR1,SPRY4
GABBR1,EDA2R
GABBR1,CTBP2
GABBR1,RCN3
GABBR1,HMGA1B
GABBR1,HMGA1
GABBR1,PML
GABBR1,SPARC
GABBR1,IFI30
GABBR1,TET1
GABBR1,HIST1H4K
GABBR1,LAPTM5
GABBR1,DUSP9
GABBR1,GATA6
GABBR1,DPPA2
GABBR1,HIST1H2BL
GABBR1,HIST1H2AI
GABBR1,MYO7A
GABBR1,SPP1
GABBR1,HIST1H3H
GABBR1,TMSB4X
GABBR1,SPRY2
GABBR1,SERPINH1
GABBR1,APOE
GABBR1,IFITM1
GABBR1,LTBP4
GABBR1,TDGF1
GABBR1,HIST1H2AF
GABBR1,JARID2
GABBR1,KRT8
GABBR1,IFITM3
GABBR1,CMKLR1
GABBR1,HIST1H1A
GABBR1,IGF2
GABBR1,ANP32A
GABBR1,TGIF1
GABBR1,TCL1
GABBR1,MYCN
GABBR1,TINAGL1
GABBR1,HIST1H2BF
GABBR1,2200002D01RIK
GABBR1,CCND1
GABBR1,OPLAH
GABBR1,LY6G6E
GABBR1,PDPN
GABBR1,PCOLCE
GABBR1,HIST1H2BN
GABBR1,HIST1H2AK
GABBR1,AU018091
GABBR1,THBD
GABBR1,SRGN
GABBR1,AKR1B8
GABBR1,LEFTY1
GABBR1,CLDN6
GABBR1,FAM25C
GABBR1,SEPT1
GABBR1,HKDC1
GATA4,TOP2A
GATA4,UBE2C
GATA4,SFI1
GATA4,CDC20
GATA4,KPNA2
GATA4,RUNX1
GATA4,HSP90B1
GATA4,HIST1H4K
GATA4,HIST1H2AC
GATA4,HIST1H2BK
GATA4,SLC16A1
GATA4,UPP1
GATA4,PODXL
GATA4,CALU
GATA4,DNAJC10
GATA4,CCNB1
GATA4,MANF
GATA4,HSPA5
GATA4,TFRC
GATA4,HIST1H2BL
GATA4,HIST1H2AI
GATA4,HIST1H2BF
GATA4,CALD1
GATA4,MYO6
GATA4,CDC42SE2
GATA4,KDELR2
GATA4,MARC2
GATA4,KLF2
GATA4,XBP1
GATA4,PMM1
GATA4,MME
GATA4,AMOTL2
GATA4,HIST1H3H
GATA4,P4HB
GATA4,GLS
GATA4,CCNG1
GATA4,CREB3L2
GATA4,NRG1
GATA4,SERPINH1
GATA4,TXNDC5
GATA4,APP
GATA4,PHC1
GATA4,P3H4
GATA4,HTRA1
GATA4,IMPDH1
GATA4,LAMA1
GATA4,P3H1
GATA4,CCN2
GATA4,RNF157
GATA4,PDGFRA
GATA4,ZFP57
GATA4,TPD52
GATA4,NOTUM
GATA4,2410141K09RIK
GATA4,MYH9
GATA4,MKRN1
GATA4,HS3ST1
GATA4,KIT
GATA4,TPM4
GATA4,IGFBP2
GATA4,PFKP
GATA4,LRRK1
GATA4,TIMP2
GATA4,GLDC
GATA4,LRP2
GATA4,LAMA5
GATA4,COL27A1
GATA4,SPP1
JARID2,SFI1
JARID2,ESRRB
JARID2,FGF3
JARID2,HTRA1
JARID2,COL27A1
JARID2,FGFR3
JARID2,GNAS
JARID2,LRRK1
JARID2,FST
JARID2,BMPER
JARID2,COL4A2
JARID2,COL4A1
JARID2,FOXQ1
JARID2,SOX7
JARID2,SERPINE2
JARID2,GRB10
JARID2,FRMD4A
JARID2,PTH1R
JARID2,APP
JARID2,CHST15
JARID2,IGF2
JARID2,HIST1H2AC
JARID2,SPOCK1
JARID2,PDGFRA
JARID2,PODXL
JARID2,ZFPM1
JARID2,P4HA2
JARID2,GDPD5
JARID2,HIST1H2BN
JARID2,HIST1H2AK
JARID2,GAS6
JARID2,NRG1
JARID2,HIST1H2BL
JARID2,HIST1H2AI
JARID2,HS3ST1
JARID2,HIST1H2BK
JARID2,LRP2
JARID2,DPP4
JARID2,HIST1H1D
JARID2,ODC1
JARID2,TIMP2
JARID2,THBD
JARID2,PHLDB2
JARID2,KHDC3
JARID2,LAMB1
JARID2,STARD10
JARID2,FGF10
JARID2,PTPN14
JARID2,ARHGAP29
JARID2,SOX17
JARID2,ABHD5
JARID2,TIMP3
JARID2,VIM
JARID2,DAB2
JARID2,MORC4
JARID2,EPAS1
JARID2,NOTUM
JARID2,PHLDA3
JARID2,GLDC
JARID2,KDM3A
JARID2,CEMIP
JARID2,B2M
JARID2,PEG3
JARID2,PLOD2
JARID2,VSIR
JARID2,MRAS
JARID2,LAMA1
JARID2,BEND5
JARID2,GATA4
JARID2,TENM4
JARID2,SGK1
JARID2,ME1
JARID2,CAR2
JARID2,COMMD3
JARID2,MT1
JARID2,IMPDH1
JARID2,ASS1
JARID2,SRI
JARID2,HIST1H2BF
JARID2,P3H4
JARID2,EPHA4
JARID2,SEMA4C
JARID2,HIST1H4K
JARID2,PATJ
JARID2,SHROOM3
JARID2,ADAM19
JARID2,SLC7A6
JARID2,TRP53
JARID2,KIT
JARID2,COTL1
JARID2,NDRG1
JARID2,ARHGEF40
JARID2,EPS8
JARID2,HSPB1
JARID2,CDKN1A
JARID2,RAB3IL1
JARID2,MAN1A2
JARID2,RNF157
JARID2,GATA6
JARID2,BASP1
JARID2,ANXA5
JARID2,RUNX1
JARID2,KLF3
JARID2,F3
JARID2,DNMT3A
JARID2,TPM4
JARID2,ITPK1
JARID2,KRT8
JARID2,MYCN
JARID2,HIST1H1A
JARID2,TUBA4A
JARID2,EIF4A2
JARID2,ALPL
JARID2,IGFBP2
JARID2,KAT6B
JARID2,DUSP9
JARID2,FLRT3
JARID2,TXNDC5
JARID2,2200002D01RIK
JARID2,MYO6
JARID2,SOAT1
JARID2,MARC2
JARID2,P4HA1
JARID2,SNURF
JARID2,NUP210
JARID2,FAM234A
JARID2,MT2
JARID2,HIP1
JARID2,RRBP1
JARID2,FN1
JARID2,LOXL2
JARID2,PMM1
JARID2,FXYD6
JARID2,GLIPR2
JARID2,BCAT1
JARID2,EFEMP2
JARID2,CREB3L2
JARID2,TUBB6
JARID2,KLF2
JARID2,NID1
JARID2,NFXL1
JARID2,BNIP3
JARID2,CRIP2
JARID2,GLS
JARID2,SAT1
JARID2,AMOTL2
JARID2,HSPG2
JARID2,STARD8
JARID2,CDC42SE2
JARID2,INSIG1
JARID2,GLUL
JARID2,OPLAH
JARID2,RASGRP2
JARID2,MYMX
JARID2,CALR
JARID2,SLC16A1
JARID2,MME
JARID2,HIST1H3H
JARID2,P3H1
JARID2,CREB3
JARID2,ANXA2
JARID2,TRH
JARID2,FABP3
JARID2,PDIA6
JARID2,TDH
JARID2,HSP90AA1
JARID2,HSPA5
JARID2,TMEM150A
JARID2,UNG
JARID2,CTSL
JARID2,TFRC
JARID2,SELENOW
JARID2,CTSA
JARID2,CDC20
JARID2,ADAM23
JARID2,XBP1
JARID2,UPP1
JARID2,PARP1
JARID2,CCN2
JARID2,SDC4
JARID2,KDELR2
JARID2,ERP29
JARID2,NDRG4
JARID2,GNPDA1
KDM5B,SFI1
NANOG,UPP1
NANOG,SPP1
NANOG,POU5F1
NANOG,RBPJ
NANOG,IL33
NANOG,CST3
NANOG,SLC7A3
NANOG,2410141K09RIK
NANOG,MSH6
NANOG,MME
NANOG,PHC1
NANOG,PATJ
NANOG,TMEM150A
NANOG,KDM3A
NANOG,ADAM19
NANOG,BCAT1
NANOG,TSPAN9
NANOG,MYMX
NANOG,ZFP42
NANOG,MKRN1
NANOG,DPPA2
NANOG,SFI1
NANOG,GSTA4
NANOG,TXNDC5
NANOG,GJB3
NANOG,LRPAP1
NANOG,SHROOM3
NANOG,LAMC1
NANOG,PDK1
NANOG,IFITM1
NANOG,SOX2
NANOG,TMSB4X
NANOG,ALG13
NANOG,HMCES
NANOG,TFRC
NANOG,LAMB2
NANOG,HIST1H4K
NANOG,KAT2B
NANOG,CDKN1A
NANOG,PLTP
NANOG,LAMB1
NANOG,MT1
NANOG,TXNIP
NANOG,TPD52
NANOG,KDM5B
NANOG,NFXL1
NANOG,TUBB2B
NANOG,MYLPF
NANOG,SOCS2
NANOG,WDR45
NANOG,MANF
NANOG,CALU
NANOG,CALD1
NANOG,APOE
NANOG,TAX1BP3
NANOG,SNURF
NANOG,MORF4L2
NANOG,CCN2
NANOG,SLC6A8
NANOG,SPRY4
NANOG,HSPB1
NANOG,PDIA6
NANOG,SGK1
NANOG,SERPINE2
NANOG,ETV5
NANOG,SDC4
NANOG,HIST1H2AC
NANOG,ME1
NANOG,PLOD1
NANOG,DPP4
NANOG,AMOTL2
NANOG,ID2
NANOG,HIP1
NANOG,GLUL
NANOG,ULK1
NANOG,GLS
NANOG,FDPS
NANOG,NEDD4
NANOG,LMF2
NANOG,FRMD4A
NANOG,ATP6V0A1
NANOG,TGIF1
NANOG,TOP2A
NANOG,PTPN14
NANOG,HIST1H2BN
NANOG,HIST1H2AK
NANOG,HIST1H3H
NANOG,SPRY2
NANOG,JARID2
NANOG,KPNA2
NANOG,BNIP3
NANOG,SLC25A5
NANOG,FLRT3
NANOG,LGMN
NANOG,TDH
NANOG,KLF6
NANOG,INSIG1
NANOG,TDGF1
NANOG,OPLAH
NANOG,KAT6B
NANOG,CSRP2
NANOG,MARC2
NANOG,CHST15
NANOG,CCNG1
NANOG,P4HA1
NANOG,HIST1H2BK
NANOG,IFITM3
NANOG,FABP3
NANOG,B2M
NANOG,HSP90AA1
NANOG,ANP32A
NANOG,CALR
NANOG,HSP90B1
NANOG,CDC20
NANOG,GNPDA1
NANOG,LDHB
NANOG,DNAJC10
NANOG,ERP29
NANOG,SOAT1
NANOG,MORC4
NANOG,HIST1H2BL
NANOG,HIST1H2AI
NANOG,TXNDC12
NANOG,ANXA5
NANOG,NR0B1
NANOG,TET2
NANOG,TET1
NANOG,ODC1
NANOG,P4HB
NANOG,TCL1
NANOG,P3H1
NANOG,ZFP57
NANOG,EDEM1
NANOG,CREB3
NANOG,RASGRP2
NANOG,FN1
NANOG,KLF3
NANOG,HIST1H2BF
NANOG,ARHGAP29
NANOG,PML
NANOG,NDRG1
NANOG,SLC7A6
NANOG,RBPMS2
NANOG,UTF1
NANOG,FBLIM1
NANOG,NRG1
NANOG,TMED2
NANOG,HSPA5
NANOG,HMGA1
NANOG,PCOLCE
NANOG,ABHD5
NANOG,RAB11A
NANOG,RRBP1
NANOG,TMEM144
NANOG,BCL3
NANOG,CTBP2
NANOG,HIST1H2AF
NANOG,CTSL
NANOG,BASP1
NANOG,MYH9
NANOG,SAT1
NANOG,ATP13A3
NANOG,HIST1H1D
NANOG,EIF4A2
NANOG,PARP1
NANOG,TRP53
NANOG,STXBP2
NANOG,GPX3
NANOG,SLC16A1
NANOG,CTSD
NANOG,SELENOW
NANOG,ITGA6
NANOG,ESRRB
NANOG,HMGA1B
NANOG,UBE2C
NANOG,CDC42SE2
NANOG,CD63
NANOG,UCHL1
NANOG,PARVB
NANOG,LRP2
NANOG,NUP210
NANOG,AU018091
NANOG,EDA2R
NANOG,DPPA4
NANOG,STARD10
NANOG,FAM234A
NANOG,NID1
NANOG,PHLDA3
NANOG,VIM
NANOG,CALCOCO2
NANOG,KHDC3
NANOG,MT2
NANOG,AQP8
NANOG,TAGLN2
NANOG,AMPD2
NANOG,CAR2
NANOG,APOBEC3
NANOG,ASS1
NANOG,DAB2
NANOG,RRM2
NANOG,MYO6
NANOG,LY6G6E
NANOG,MAN1A2
NANOG,TNS4
NANOG,KLF2
NANOG,PDGFRA
NANOG,PHLDB2
NANOG,PLOD3
NANOG,LAMA1
NANOG,FXYD6
NANOG,DDAH2
NANOG,LOXL2
NANOG,HIST1H1B
NANOG,GNAS
NANOG,HTRA1
NANOG,CCNB1
NANOG,FST
NANOG,CREB3L2
NANOG,LAMA5
NANOG,ZFP979
NANOG,MOV10
NANOG,GABBR1
NANOG,CTSA
NANOG,FAM129B
NANOG,BEX1
NANOG,PRSS35
NANOG,RNF157
NANOG,GDPD5
NANOG,BEND5
NANOG,PODXL
NANOG,IGFBP2
NANOG,GLDC
NANOG,COTL1
NANOG,ZFYVE21
NANOG,RAB3IL1
NANOG,FGF3
NANOG,ZFPM1
NANOG,SRGN
NANOG,FGF4
NANOG,P4HA2
NANOG,GLIPR2
NANOG,GATA4
NANOG,EFEMP2
NANOG,PFKP
NANOG,BMPER
NANOG,IMPDH1
NANOG,KRT42
NANOG,F3
NANOG,CHCHD10
NANOG,SRI
NANOG,ELF3
NANOG,PLOD2
NANOG,SERPINH1
NANOG,SURF4
NANOG,PLAT
NANOG,ALPL
NANOG,PMM1
NANOG,CRIP2
NANOG,TFCP2L1
NANOG,TINAGL1
NANOG,TIMP2
NANOG,SEC24D
NANOG,LEFTY1
NANOG,RUNX1
NANOG,RCN3
NANOG,EPHA2
NANOG,CKAP4
NANOG,EPS8
NANOG,COL27A1
NANOG,APP
