Gene1,Gene2
CREB1,CCS
CREB1,ECT2
CREB1,KEAP1
CREB1,IFT22
CREB1,CCNB2
CREB1,ARL2
CREB1,SURF2
CREB1,NAA25
CREB1,HNRNPH3
CREB1,PPIL1
CREB1,ZNF770
CREB1,CETN3
CREB1,RRM2B
CREB1,NUP107
CREB1,PTPRM
CREB1,METTL18
CREB1,USP7
CREB1,KIZ
CREB1,EXOSC1
CREB1,MEST
CREB1,CCDC82
CREB1,ACTN1
CREB1,SAAL1
CREB1,DHPS
CREB1,SLC38A1
CREB1,DNAH14
CREB1,USP1
CREB1,PAPSS1
CREB1,ID2
CREB1,XPO5
CREB1,MRTO4
CREB1,FAM13A
CREB1,GNPNAT1
CREB1,MLST8
CREB1,PRIM1
CREB1,G6PC3
CREB1,PIH1D1
CREB1,TIMM9
CREB1,KIAA0586
CREB1,GEMIN7
CREB1,RCAN1
CREB1,DNMT1
CREB1,APEH
CREB1,AKR1B1
CREB1,TMEM120A
CREB1,TMEM126B
CREB1,DDHD1
CREB1,NVL
CREB1,ASPH
CREB1,ELMOD2
CREB1,CMC1
CREB1,HARS
CREB1,POLE4
CREB1,HPN
CREB1,DDB2
CREB1,WDR12
CREB1,POLR1C
CREB1,SMIM20
CREB1,CTPS1
CREB1,DCLRE1C
CREB1,GABPB1
CREB1,EXOSC3
CREB1,MRPS35
CREB1,FBXO6
CREB1,DPH5
CREB1,FASTKD2
CREB1,PSIP1
CREB1,RFXANK
CREB1,CRAT
CREB1,PSMG1
CREB1,METTL5
CREB1,TBCB
CREB1,ECSIT
CREB1,EXOSC8
CREB1,BPHL
CREB1,HMGCL
CREB1,KNTC1
CREB1,CDK1
CREB1,PMM1
CREB1,PFKM
CREB1,MIS18A
CREB1,ELOF1
CREB1,POP5
CREB1,USP39
CREB1,NEDD4L
CREB1,GSN
CREB1,DECR1
CREB1,MRPL15
CREB1,ZFP62
CREB1,ANAPC4
CREB1,LRR1
CREB1,HDAC1
CREB1,BZW2
CREB1,UCP2
CREB1,ZSWIM8
CREB1,AXL
CREB1,HAUS4
CREB1,COMMD3
CREB1,NDUFAF4
CREB1,HSD17B10
CREB1,MRPS2
CREB1,PSAT1
CREB1,APPL2
CREB1,ZMYM1
CREB1,MTERF3
CREB1,IL32
CREB1,RAD54B
CREB1,CAT
CREB1,ECI2
CREB1,HEXB
CREB1,KDELR3
CREB1,BSCL2
CREB1,FAM114A1
CREB1,TERF1
CREB1,IQGAP2
CREB1,ARMC9
CREB1,WDYHV1
CREB1,TAF1B
CREB1,SGK1
CREB1,DUT
CREB1,PDCD2L
CREB1,DPCD
CREB1,HAUS1
CREB1,FUCA1
CREB1,ATP2C1
CREB1,CCDC126
CREB1,PIK3R1
CREB1,USP28
CREB1,PAFAH1B3
CREB1,COQ3
CREB1,SUCLA2
CREB1,GPATCH4
CREB1,FGFR1
CREB1,PLAC8
CREB1,CUTC
CREB1,EPHX2
CREB1,IGF1R
CREB1,SMC6
CREB1,ECHDC2
CREB1,CUL2
CREB1,EPB41L2
CREB1,MMS22L
CREB1,C12orf10
CREB1,PPAT
CREB1,USP44
CREB1,PFN2
CREB1,STEAP1
CREB1,G2E3
CREB1,TAF9B
CREB1,ATIC
CREB1,APOC2
CREB1,ARL15
CREB1,CFAP97
CREB1,MT1X
CREB1,BUB1
CREB1,PPT1
CREB1,PSMB10
CREB1,GSTK1
CREB1,ACAA1
CREB1,NUP85
CREB1,MTUS1
CREB1,SHKBP1
CREB1,ASNSD1
CREB1,DHRS3
CREB1,GEMIN2
CREB1,KNSTRN
CREB1,ALDH9A1
CREB1,TUBA1B
CREB1,GYG1
CREB1,MRPS9
CREB1,FANCL
CREB1,HIST1H1C
CREB1,EFNA1
CREB1,YAF2
CREB1,ALPL
CREB1,MTHFD1
CREB1,SLC25A17
CREB1,TMEM177
CREB1,GALM
CREB1,SCPEP1
CREB1,TTC39C
CREB1,RAI14
CREB1,TRIM59
CREB1,ANXA4
CREB1,DNA2
CREB1,ANLN
CREB1,PON2
CREB1,PIM2
CREB1,SPDL1
CREB1,HSD17B11
CREB1,SH3BGR
CREB1,EBNA1BP2
CREB1,MTMR2
CREB1,SLC39A10
CREB1,SMC2
CREB1,ZNF581
CREB1,ANAPC7
CREB1,DNMT3B
CREB1,HMGB3
CREB1,LRRC1
CREB1,CENPH
CREB1,TRMT1
CREB1,TGIF1
CREB1,ZDHHC13
CREB1,SIAE
CREB1,LMO7
CREB1,STX8
CREB1,SF3B3
CREB1,RANGRF
CREB1,ACAD11
CREB1,TPD52L1
CREB1,SS18
CREB1,SCAPER
CREB1,TMEM14A
CREB1,RBP4
CREB1,ELOVL6
CREB1,CTSC
CREB1,WDR54
CREB1,PTTG1
CREB1,UCK2
CREB1,PPP1R16A
CREB1,SLC29A1
CREB1,IGF2BP3
CREB1,MTAP
CREB1,FGA
CREB1,MOV10
CREB1,GLUD1
CREB1,GRPR
CREB1,HELLS
CREB1,NREP
CREB1,OAZ2
CREB1,ATP11C
CREB1,HPRT1
CREB1,PHKA2
CREB1,PPCDC
CREB1,F10
CREB1,DEPDC7
CREB1,P4HA2
CREB1,HGD
CREB1,RNASE4
CREB1,DPP4
CREB1,ANG
CREB1,C12orf45
CREB1,ZNF101
CREB1,GPRC5C
CREB1,ALG6
CREB1,CA2
CREB1,MELK
CREB1,PYGL
CREB1,TMEM216
CREB1,DMKN
CREB1,DPYSL2
CREB1,SVIL
CREB1,SLC39A5
CREB1,F2RL1
CREB1,RAMP1
CREB1,GALK1
CREB1,GMPS
CREB1,USB1
CREB1,LAMB2
CREB1,UPP1
CREB1,LAMC1
CREB1,DDAH1
CREB1,CNN2
CREB1,HDHD3
CREB1,SLC44A2
CREB1,ITGB5
CREB1,S100A16
CREB1,HSD17B14
CREB1,RABEPK
CREB1,AGT
CREB1,PHGDH
CREB1,APOB
CREB1,RRM2
CREB1,DERA
CREB1,SMOX
CREB1,NAA16
CREB1,SHMT2
CREB1,PPP2R1B
CREB1,SLC25A20
CREB1,AGO2
CREB1,BLVRA
CREB1,ZNF253
CREB1,CDKN1A
CREB1,SLC35D2
CREB1,ENO2
CREB1,F2
CREB1,EPS8L2
CREB1,HP
CREB1,VTN
CREB1,UBE2E3
CREB1,CLDN4
CREB1,ATP1B1
CREB1,FABP1
CREB1,NPPB
CREB1,MGST2
CREB1,RHOBTB3
CREB1,CDK2AP1
CREB1,AGTRAP
CREB1,DNASE1
CREB1,VIL1
CREB1,SORBS2
CREB1,PLTP
CREB1,APOA2
CREB1,AMBP
CREB1,ACSL5
CREB1,CAPG
CREB1,F3
CREB1,UNC93A
CREB1,NT5DC2
CREB1,LIFR
CREB1,SERPINF1
CREB1,PDGFRA
CREB1,AHSG
CREB1,TM4SF5
CREB1,HPR
CREB1,ASGR1
CREB1,FGG
CREB1,MTFP1
CREB1,HPX
CREB1,NNT
CREB1,BST2
CREB1,SERPIND1
CREB1,GATA4
CREB1,TBC1D1
CREB1,DDC
CREB1,MAEA
CREB1,DBNDD2
CREB1,LEAP2
CREB1,GXYLT2
CREB1,GRTP1
CREB1,APOC3
CREB1,ALB
CREB1,AKR1C3
CREB1,APOA1
CREB1,C3
CREB1,SALL2
CREB1,TM4SF4
CREB1,TTR
CREB1,SMLR1
CREB1,CSRP2
CREB1,SULF2
CREB1,ASRGL1
CREB1,SPP1
CREB1,PRAP1
CREB1,ACOX2
CREB1,NODAL
CREB1,HSD17B2
CREB1,ARSE
CREB1,PRPS2
CREB1,PDZK1
CREB1,TUBB6
CREB1,LGALS1
CREB1,LITAF
CREB1,SULT1A2
CREB1,MEP1A
HDAC2,GSN
HDAC2,TIPARP
HDAC2,NME1
HDAC2,NUF2
HDAC2,CRBN
HDAC2,BIRC5
HDAC2,FANCD2
HDAC2,DTWD1
HDAC2,ESCO2
HDAC2,VPS33A
HDAC2,MIS18A
HDAC2,NEK2
HDAC2,COPS7B
HDAC2,NPPB
HDAC2,DNPEP
HDAC2,FANCI
HDAC2,IDH3B
HDAC2,KIF20A
HDAC2,RRM2
HDAC2,CENPU
HDAC2,TSFM
HDAC2,TRMT1
HDAC2,KIF20B
HDAC2,AURKB
HDAC2,CCDC88A
HDAC2,DBF4
HDAC2,SKA3
HDAC2,CCNB1
HDAC2,CENPF
HDAC2,METTL1
HDAC2,DLGAP5
HDAC2,NUP35
HDAC2,TRIP13
HDAC2,BUB1B
HDAC2,NUDT15
HDAC2,GTF2H3
HDAC2,BRCA2
HDAC2,AURKA
HDAC2,RAD54L
HDAC2,PARPBP
HDAC2,NUP37
HDAC2,MIS18BP1
HDAC2,CDK5RAP1
HDAC2,NUP54
HDAC2,MYBL2
HDAC2,YARS
HDAC2,RAD51AP1
HDAC2,LTV1
HDAC2,MRPS35
HDAC2,BLM
HDAC2,CDK1
HDAC2,EBNA1BP2
HDAC2,EXOSC5
HDAC2,SLC25A26
HDAC2,AMZ2
HDAC2,MAD2L1
HDAC2,CDC6
HDAC2,NOP16
HDAC2,TMEM237
HDAC2,DNA2
HDAC2,CCDC77
HDAC2,CDC20
HDAC2,RUVBL1
HDAC2,S100PBP
HDAC2,SF3A3
HDAC2,WDR74
HDAC2,TRIAP1
HDAC2,NDUFAF4
HDAC2,OIP5
HDAC2,NUSAP1
HDAC2,SMC2
HDAC2,TBRG4
HDAC2,WDYHV1
HDAC2,VRK1
HDAC2,C17orf75
HDAC2,ZSWIM8
HDAC2,NUP107
HDAC2,ANP32E
HDAC2,CFAP20
HDAC2,TTK
HDAC2,G6PC3
HDAC2,IQGAP2
HDAC2,CCNB2
HDAC2,PLK1
HDAC2,ASNS
HDAC2,POLR1B
HDAC2,EIF2B3
HDAC2,SDAD1
HDAC2,PNPT1
HDAC2,PSME3
HDAC2,NIF3L1
HDAC2,MCM7
HDAC2,POLD3
HDAC2,TATDN3
HDAC2,EXOSC3
HDAC2,OPA1
HDAC2,ATG5
HDAC2,AAR2
HDAC2,RSU1
HDAC2,TPD52L1
HDAC2,PCNA
HDAC2,UCHL5
HDAC2,DCTPP1
HDAC2,XPO5
HDAC2,PAK1IP1
HDAC2,RIOK1
HDAC2,NDUFAF5
HDAC2,TIMM9
HDAC2,KIAA0586
HDAC2,SUPV3L1
HDAC2,GPATCH4
HDAC2,NOL11
HDAC2,NR1H3
HDAC2,CENPH
HDAC2,SH3BGR
HDAC2,IMP4
HDAC2,NCAPG
HDAC2,POLR1C
HDAC2,CDCA2
HDAC2,ICE2
HDAC2,AIMP2
HDAC2,MRPL1
HDAC2,UBE2C
HDAC2,KIF22
HDAC2,SMC4
HDAC2,ZWINT
HDAC2,RAD1
HDAC2,HARS
HDAC2,BRIX1
HDAC2,PFKM
HDAC2,MRPL16
HDAC2,PPIL1
HDAC2,PHF5A
HDAC2,MMS22L
HDAC2,WDHD1
HDAC2,PPT1
HDAC2,TMEM97
HDAC2,TK1
HDAC2,DDIT4
HDAC2,EEF1E1
HDAC2,KPNA2
HDAC2,HIST1H4C
HDAC2,BUB1
HDAC2,KIF23
HDAC2,ING3
HDAC2,MRPL2
HDAC2,KLC4
HDAC2,RHOBTB3
HDAC2,HEXB
HDAC2,C6orf203
HDAC2,BCS1L
HDAC2,TEX10
HDAC2,HMGB2
HDAC2,CKS2
HDAC2,NOL10
HDAC2,MPC1
HDAC2,VPS72
HDAC2,MSH2
HDAC2,HSD17B11
HDAC2,MCM4
HDAC2,TPX2
HDAC2,KATNA1
HDAC2,SEC22C
HDAC2,BRCA1
HDAC2,SVIL
HDAC2,TBPL1
HDAC2,TPGS2
HDAC2,SQLE
HDAC2,MAD2L1BP
HDAC2,GALK1
HDAC2,NVL
HDAC2,NDC80
HDAC2,METTL18
HDAC2,GPN1
HDAC2,EMG1
HDAC2,UBL7
HDAC2,METTL3
HDAC2,STX8
HDAC2,RCAN1
HDAC2,PRKCE
HDAC2,MTUS1
HDAC2,TIMM21
HDAC2,TTC4
HDAC2,SAAL1
HDAC2,CHEK2
HDAC2,ABCE1
HDAC2,CMSS1
HDAC2,CENPE
HDAC2,MRPS2
HDAC2,LRRC40
HDAC2,WDR12
HDAC2,ECI2
HDAC2,GEMIN7
HDAC2,COMMD10
HDAC2,PPP1R7
HDAC2,RFXANK
HDAC2,TF
HDAC2,ECT2
HDAC2,GMNN
HDAC2,SLC25A20
HDAC2,MST1
HDAC2,ASPH
HDAC2,BBS9
HDAC2,ATL2
HDAC2,NBAS
HDAC2,RNF19A
HDAC2,DNMT3B
HDAC2,CHCHD6
HDAC2,ANXA4
HDAC2,NUDT1
HDAC2,GALE
HDAC2,DHCR7
HDAC2,DPCD
HDAC2,TFRC
HDAC2,MORN2
HDAC2,MEST
HDAC2,DCLRE1C
HDAC2,WDR3
HDAC2,PCID2
HDAC2,CRELD1
HDAC2,HAT1
HDAC2,WDR43
HDAC2,G2E3
HDAC2,METTL8
HDAC2,IFRD2
HDAC2,KLHL7
HDAC2,IVNS1ABP
HDAC2,CA2
HDAC2,AKR1B1
HDAC2,RRM2B
HDAC2,FASTKD2
HDAC2,PPCDC
HDAC2,ECHDC2
HDAC2,ATG101
HDAC2,CAAP1
HDAC2,ARL14EP
HDAC2,DHRS3
HDAC2,DECR1
HDAC2,EFTUD2
HDAC2,RABEPK
HDAC2,SNRNP25
HDAC2,NIP7
HDAC2,ACADSB
HDAC2,WDR75
HDAC2,ISG20
HDAC2,FANCL
HDAC2,MTERF3
HDAC2,COPS7A
HDAC2,TTI2
HDAC2,ATIC
HDAC2,IFT22
HDAC2,MTMR2
HDAC2,ISY1
HDAC2,GPN3
HDAC2,PRIM2
HDAC2,SUV39H2
HDAC2,CMC1
HDAC2,ELP2
HDAC2,HIBCH
HDAC2,GLUD1
HDAC2,TDP2
HDAC2,ZNF770
HDAC2,YEATS4
HDAC2,EXOSC9
HDAC2,STEAP1
HDAC2,CD320
HDAC2,TAF1B
HDAC2,RUVBL2
HDAC2,TM7SF3
HDAC2,DSN1
HDAC2,PSPH
HDAC2,PDZK1
HDAC2,TMEM177
HDAC2,SLC7A6
HDAC2,KEAP1
HDAC2,SMC6
HDAC2,DNAJB9
HDAC2,RNASE4
HDAC2,ANG
HDAC2,HMMR
HDAC2,CUEDC2
HDAC2,PIK3R1
HDAC2,DGAT1
HDAC2,DPAGT1
HDAC2,CAPG
HDAC2,PMS1
HDAC2,MOV10
HDAC2,BRMS1
HDAC2,ZFP62
HDAC2,MLST8
HDAC2,PPA2
HDAC2,MCRS1
HDAC2,NUP85
HDAC2,PRMT5
HDAC2,S100A13
HDAC2,TYMS
HDAC2,POLE4
HDAC2,PFN2
HDAC2,IFT52
HDAC2,GTF3C2
HDAC2,CCS
HDAC2,LIAS
HDAC2,UQCC1
HDAC2,VTN
HDAC2,HMGCL
HDAC2,ACOT7
HDAC2,TMEM14A
HDAC2,MECR
HDAC2,FAM13A
HDAC2,NPRL2
HDAC2,CPSF3
HDAC2,ARL2
HDAC2,KIZ
HDAC2,PPP1R21
HDAC2,FLAD1
HDAC2,CCDC138
HDAC2,DPP4
HDAC2,SLC38A1
HDAC2,MCM3
HDAC2,POLD2
HDAC2,TSR1
HDAC2,TBCB
HDAC2,SULF2
HDAC2,THOC1
HDAC2,METTL5
HDAC2,C9orf78
HDAC2,AXL
HDAC2,ALG8
HDAC2,RRM1
HDAC2,ECHDC1
HDAC2,TBC1D1
HDAC2,ZWILCH
HDAC2,GMPR2
HDAC2,C11orf1
HDAC2,NIFK
HDAC2,LAMC1
HDAC2,CUTC
HDAC2,MMS19
HDAC2,ALG6
HDAC2,TMEM120A
HDAC2,SLC29A1
HDAC2,METTL21A
HDAC2,C11orf54
HDAC2,MRPS12
HDAC2,NUP93
HDAC2,GOT1
HDAC2,PIK3R4
HDAC2,ACSL5
HDAC2,CCDC82
HDAC2,HAUS2
HDAC2,PPP1CC
HDAC2,GGCT
HDAC2,ITGB5
HDAC2,FGA
HDAC2,PDGFRA
HDAC2,UGP2
HDAC2,PIGH
HDAC2,CDKN1A
HDAC2,PUS7L
HDAC2,PPP1R16A
HDAC2,AGTRAP
HDAC2,NNT
HDAC2,RBP4
HDAC2,ACOX2
HDAC2,NUP88
HDAC2,FBL
HDAC2,EXOSC1
HDAC2,HOOK2
HDAC2,S100A16
HDAC2,ASNSD1
HDAC2,HMGN4
HDAC2,HPR
HDAC2,CUL2
HDAC2,ZSWIM7
HDAC2,HERPUD1
HDAC2,BLMH
HDAC2,SEPT10
HDAC2,PTPN12
HDAC2,APEH
HDAC2,SRM
HDAC2,GATM
HDAC2,ELMOD2
HDAC2,AGO2
HDAC2,TIMM50
HDAC2,CFAP97
HDAC2,DPH5
HDAC2,SPDL1
HDAC2,FBXO6
HDAC2,CAT
HDAC2,CDCA3
HDAC2,C11orf74
HDAC2,ACY1
HDAC2,GEMIN2
HDAC2,MPHOSPH6
HDAC2,SGK1
HDAC2,PAFAH1B3
HDAC2,F2RL1
HDAC2,MBIP
HDAC2,PRKCI
HDAC2,EPB41L2
HDAC2,MTAP
HDAC2,FANCA
HDAC2,SLC39A1
HDAC2,ZMYM1
HDAC2,WDR54
HDAC2,AHSG
HDAC2,NOSIP
HDAC2,UCP2
HDAC2,NREP
HDAC2,USP39
HDAC2,ELP6
HDAC2,XPO6
HDAC2,HAUS4
HDAC2,IL6ST
HDAC2,SIAE
HDAC2,PEF1
HDAC2,ACAT2
HDAC2,GRTP1
HDAC2,LRRC1
HDAC2,DTYMK
HDAC2,EFNA1
HDAC2,HP
HDAC2,TTC39C
HDAC2,MRPL15
