Gene1,Gene2
MYCN,SPRYD4
MYCN,TAF12
MYCN,TAPT1
MYCN,TARS
MYCN,TBC1D15
MYCN,TFRC
MYCN,TMC6
MYCN,TMEM109
MYCN,TMEM186
MYCN,TMEM97
MYCN,TOPORS
MYCN,TRMT11
MYCN,TXNRD2
MYCN,TYMS
MYCN,UBE2C
MYCN,UHRF1
MYCN,VKORC1L1
MYCN,VPS16
MYCN,WDR4
MYCN,WDR5
MYCN,WDR55
MYCN,XRCC5
MYCN,ZFP62
MYCN,ZFP639
ORC2,BIRC5
ORC2,BUB1B
ORC2,CCNB1
ORC2,CDC6
ORC2,CDC7
ORC2,CDT1
ORC2,CENPA
ORC2,MCM2
ORC2,MCM4
ORC2,MCM5
ORC2,MIS12
ORC2,ORC5
ORC2,ORC6
ORC2,PRIM1
ORC2,SPC25
POLR1B,AK3
POLR1B,BYSL
POLR1B,FTSJ3
POLR1B,PKM
POLR1B,PNO1
POLR1B,PWP2
ZDHHC6,CITED4
ZFP36,CUL4A
ZFP36,DUSP1
