,C0,C20,C40,C60,C80,C100,C120,C140,C160,C180,C200,C220,C240,C260,C280,C300,C320,C340,C360,C380,C400,C420,C440,C460,C480,C500,C520,C540,C560,C580,C600,C620,C640,C660,C680,C700,C720,C740,C760,C780,C800,C820,C840,C860,C880,C900,C920,C940,C960,C980,C1000,C1020,C1040,C1060,C1080,C1100
nrdB,0.2663146,0.1729656,0.1898203,0.2268784,0.1660371,0.3353985,0.2540614,0.2194627,0.2497972,0.2932007,0.3002532,0.3514388,0.2124239,0.2136388,0.2562615,0.3093224,0.2505274,0.2453573,0.1959611,0.2681307,0.2504752,0.2481721,0.2656886,0.2221450,0.1828423,0.2095858,0.2453235,0.2376588,0.2444816,0.1827673,0.2119011,0.2366160,0.2515486,0.2637974,0.1654732,0.2830223,0.2623299,0.2413728,0.2505732,0.2693523,0.2763692,0.1830453,0.2516429,0.2296182,0.2518845,0.3006922,0.2632259,0.2355335,0.2636552,0.2282581,0.2165432,0.2389749,0.2355498,0.2953412,0.2581801,0.2307274
guaB,0.3998064,0.5820718,0.5695284,0.5280126,0.6220938,0.5445536,0.5780163,0.4339539,0.4891943,0.5098376,0.5354746,0.5761326,0.4638167,0.4557793,0.5058265,0.5295984,0.5436256,0.4480037,0.5525825,0.5278863,0.6604023,0.4574941,0.5529264,0.5305035,0.4949154,0.4967580,0.5089417,0.5348201,0.6165271,0.5521380,0.4782280,0.5670183,0.6040553,0.5713549,0.5330120,0.6476991,0.5267359,0.4912141,0.5575012,0.5233531,0.5027488,0.5590198,0.4991755,0.5007945,0.4651944,0.4835336,0.5977688,0.5721645,0.5275849,0.5358269,0.5433486,0.5857721,0.5049184,0.5245122,0.5759362,0.5109131
mtlD,0.0951397,0.1228134,0.0824291,0.1161357,0.0755036,0.1410384,0.1021169,0.1281553,0.1199500,0.1391248,0.0989675,0.1207284,0.1072473,0.1162099,0.1239682,0.1716242,0.1109189,0.0948457,0.0601656,0.0921201,0.0638418,0.1376187,0.1218744,0.1304364,0.1050607,0.0857629,0.0786979,0.1112284,0.1184077,0.1164734,0.1084042,0.0850614,0.0880696,0.1120638,0.0497159,0.0704427,0.0492189,0.1302119,0.0636628,0.1058364,0.0727330,0.0626346,0.0773158,0.0968269,0.1362899,0.0916440,0.0980692,0.0669671,0.0680710,0.0752623,0.1132479,0.1063099,0.0642058,0.0931590,0.0455711,0.0887047
mtlA,0.3629224,0.4052768,0.3553853,0.3905545,0.4325481,0.4114268,0.3114157,0.4710101,0.3711656,0.4130287,0.5071430,0.3389931,0.4608522,0.4285364,0.4305702,0.4089480,0.4509843,0.3968451,0.5308528,0.3565608,0.4811720,0.4623532,0.4057486,0.4018700,0.3389365,0.3690158,0.3859822,0.4969746,0.4458948,0.4270089,0.3964069,0.4184400,0.4194212,0.4290228,0.4163449,0.4207030,0.4045032,0.3877067,0.4013943,0.3410714,0.4222021,0.4066929,0.4022535,0.3353951,0.4120070,0.4030722,0.5098125,0.5036165,0.4416183,0.4197709,0.4793480,0.3766643,0.3985590,0.4736397,0.4009562,0.4669646
guaA,0.3545070,0.4503431,0.4290927,0.4398426,0.3494714,0.3773573,0.4032660,0.4445268,0.4987875,0.2756961,0.4023194,0.5312630,0.4409554,0.4104226,0.5344032,0.4541694,0.3040058,0.4141377,0.3077142,0.3444536,0.4146533,0.4491175,0.4941837,0.4447206,0.4580384,0.3731045,0.4149150,0.4314135,0.4716200,0.4297523,0.4879225,0.4908448,0.4047452,0.5064750,0.4206617,0.4577781,0.4267465,0.3525348,0.3889713,0.3978154,0.4203065,0.3760189,0.3831047,0.4869546,0.4330188,0.4785898,0.6016595,0.4144379,0.4527204,0.4004473,0.2930995,0.4347205,0.3964211,0.3605063,0.3190975,0.3655043
marB,0.3117626,0.2447617,0.3974537,0.3512035,0.4373888,0.3752282,0.3527783,0.5003960,0.3845115,0.4029764,0.4631894,0.3888532,0.4193331,0.3465132,0.4051034,0.4268168,0.3910819,0.5158457,0.4631437,0.4265277,0.3820475,0.4478713,0.3922904,0.5110282,0.4737999,0.3436889,0.3990871,0.5061694,0.3814424,0.3956585,0.3988882,0.4882582,0.4469474,0.4647115,0.3627523,0.3372915,0.3501672,0.2794487,0.4209311,0.4357594,0.4274867,0.3625909,0.4088013,0.4060667,0.3524524,0.3543737,0.4320662,0.3637251,0.3959381,0.3190517,0.3252819,0.3910593,0.3158590,0.4285882,0.3429334,0.4100531
glyU,0.2235560,0.1863024,0.2347170,0.2276714,0.2826038,0.2644646,0.1760574,0.2135629,0.2321147,0.1843830,0.1961902,0.2572758,0.1942149,0.2027952,0.2016374,0.2295367,0.1683878,0.2774455,0.2411768,0.2740315,0.2989383,0.1874843,0.1654857,0.2618631,0.2316338,0.2289788,0.2315539,0.1988474,0.2216247,0.2086250,0.2124314,0.2634185,0.1876005,0.2252859,0.2340801,0.1980069,0.2405635,0.1791926,0.2462484,0.1917130,0.2730422,0.2907135,0.2054071,0.2387036,0.2483451,0.2037153,0.1595111,0.2626272,0.1859248,0.1994799,0.2617664,0.1827646,0.2187851,0.1909856,0.1796751,0.2251304
valX,0.2221437,0.1920709,0.2551602,0.1795969,0.2815510,0.2578919,0.2403688,0.2973881,0.2816345,0.1990157,0.2755466,0.2962895,0.2913712,0.2325648,0.2292733,0.2376190,0.2023409,0.3101885,0.2147717,0.3248472,0.2506279,0.2255376,0.2252905,0.1879677,0.2115480,0.2532283,0.2683747,0.2495324,0.2310842,0.2219504,0.3327727,0.2669140,0.2847979,0.2082537,0.1908167,0.1699789,0.2197179,0.1687395,0.2492139,0.2045875,0.2224141,0.2134695,0.2447606,0.2367209,0.2680535,0.2089655,0.1980951,0.2268640,0.2660397,0.2539639,0.3471463,0.2416198,0.2868644,0.2520505,0.2463550,0.2458618
phnK,0.7384290,0.6052414,0.6529777,0.6387192,0.6691370,0.7337096,0.6610298,0.6624706,0.6867230,0.6488987,0.6295104,0.6965003,0.7535458,0.6360013,0.7115017,0.7991083,0.7390372,0.5476442,0.6347425,0.6600814,0.7002559,0.7477216,0.7215074,0.8578252,0.7059377,0.6839228,0.6521788,0.8170436,0.6443857,0.7338345,0.8737776,0.8076411,0.8130522,0.7589096,0.6404989,0.7783161,0.8347210,0.7918511,0.6904264,0.5809779,0.6597684,0.7634345,0.6137454,0.6467051,0.7413450,0.7409169,0.5303171,0.7006854,0.7837814,0.6708321,0.7004637,0.7415763,0.6603250,0.6421100,0.6007343,0.6846069
lysV,0.0300663,0.0436985,0.0712459,0.0242479,0.0399082,0.0249450,0.0472685,0.0313046,0.0456615,0.0637336,0.0736837,0.0320905,0.0626212,0.0639455,0.0446925,0.0378552,0.0545688,0.0800768,0.0658975,0.1051237,0.0790138,0.0668330,0.0457431,0.0864561,0.0908479,0.0313789,0.0435898,0.0319847,0.0445501,0.0636388,0.0256562,0.0390555,0.0439420,0.0453201,0.0541663,0.0346073,0.0353383,0.0431529,0.0384091,0.0348079,0.0388829,0.0208204,0.0454726,0.0390054,0.0117222,0.0140272,0.0371580,0.0243728,0.0290497,0.0277712,0.0241031,0.0711945,0.0197254,0.0162932,0.0320834,0.0464027
glnV,0.6287166,0.8449495,0.6526612,0.7427919,0.7604360,0.7560914,0.8320937,0.6610788,0.7483228,0.6774192,0.7455413,0.7554146,0.7842738,0.7302950,0.6848816,0.7827735,0.5953257,0.7269331,0.7197013,0.7393074,0.6785625,0.9355450,0.8141235,0.9062165,0.6747314,0.7885558,0.8786760,0.6197750,0.6171969,0.6346446,0.6686133,0.6791498,0.7032184,0.8763651,0.7236032,0.7010758,0.5872141,0.8121643,0.7132984,0.7089889,0.8374970,0.6361384,0.5959055,0.6129089,0.5380126,0.6195438,0.6724544,0.6781269,0.8174909,0.6163448,0.6013081,0.6953415,0.6865605,0.6763721,0.6220117,0.5912333
phnP,0.0342838,0.0194275,0.0155838,0.0308904,0.0273626,0.0093496,0.0241377,0.0112319,0.0129114,0.0242434,0.0229157,0.0086767,0.0082489,0.0106416,0.0210514,0.0229470,0.0229651,0.0279266,0.0139810,0.0363606,0.0310883,0.0185299,0.0205088,0.0247036,0.0219359,0.0101746,0.0253269,0.0284811,0.0474902,0.0329208,0.0236654,0.0198178,0.0321662,0.0178641,0.0387761,0.0406599,0.0255043,0.0336172,0.0453428,0.0426352,0.0330383,0.0235696,0.0285499,0.0170263,0.0182696,0.0190574,0.0041940,0.0426526,0.0164835,0.0254530,0.0394708,0.0294833,0.0381762,0.0261995,0.0242377,0.0190657
phnH,0.0412071,0.0274009,0.0381315,0.0215328,0.0412988,0.0243832,0.0260073,0.0459707,0.0485554,0.0361092,0.0548216,0.0423948,0.0399912,0.0327377,0.0806574,0.0535786,0.0549909,0.0427940,0.0468041,0.0417756,0.0252796,0.0498924,0.0172197,0.0559331,0.0448578,0.0525561,0.0307992,0.0511973,0.0366401,0.0396936,0.0491403,0.0687344,0.0657827,0.0315743,0.0204885,0.0369884,0.0648466,0.0356755,0.0187717,0.0321674,0.0233377,0.0414470,0.0571302,0.0169788,0.0545713,0.0263304,0.0296411,0.0320023,0.0404198,0.0473268,0.0162537,0.0281780,0.0822590,0.0546028,0.0390230,0.0251625
leuV,0.3066046,0.4266604,0.3945122,0.5190653,0.6017838,0.6039867,0.5851439,0.6335369,0.4860551,0.5290444,0.5957066,0.5816244,0.6225638,0.6292189,0.5959765,0.6674361,0.5782459,0.5878570,0.6213407,0.5054450,0.7402781,0.6422380,0.7088274,0.6747057,0.6454575,0.6258546,0.6463861,0.7243876,0.6125394,0.4558419,0.3575394,0.3210281,0.2531838,0.2735465,0.2218889,0.2297359,0.2922269,0.2200607,0.2138335,0.2181770,0.2271774,0.3029166,0.2691907,0.3042724,0.2539922,0.2537950,0.2460326,0.2678661,0.2750046,0.2384379,0.3326687,0.1691328,0.2349520,0.2505067,0.1687239,0.3132689
pheU,0.6269729,0.5642234,0.6053155,0.6189051,0.7054383,0.6869818,0.7525991,0.7390563,0.7202267,0.7334956,0.6170548,0.5727932,0.5866031,0.5986573,0.6542414,0.7122357,0.7782310,0.6650639,0.8001507,0.7325812,0.7740640,0.6920449,0.7300567,0.6559510,0.7209555,0.6182700,0.6550983,0.7936794,0.6499574,0.6447942,0.5838740,0.7302522,0.5891403,0.6406292,0.6594412,0.5660808,0.5123937,0.5563947,0.5684685,0.5220651,0.5709418,0.6188157,0.6026172,0.5472701,0.5725520,0.5997584,0.6924058,0.7227038,0.6137750,0.6127747,0.6938431,0.6279449,0.4812336,0.5208019,0.5378246,0.5950699
psiF,0.0452091,0.0696446,0.0297434,0.0316085,0.0600980,0.0471631,0.0602256,0.0393316,0.0399937,0.0660325,0.0438592,0.0422142,0.0337380,0.0275392,0.0263297,0.0279504,0.0419286,0.0585768,0.0341671,0.0255330,0.0523704,0.0479437,0.0869767,0.0455710,0.0476079,0.0312648,0.0365816,0.0407049,0.0601751,0.0586160,0.0335261,0.0607249,0.0612158,0.0909643,0.0491120,0.0601015,0.0432163,0.0251761,0.0349270,0.0463863,0.0483089,0.0538623,0.0529081,0.0344571,0.0183618,0.0304966,0.0466598,0.0391548,0.0670802,0.0339552,0.0399323,0.0386676,0.0207523,0.0242977,0.0365460,0.0260074
topA,0.7808312,0.6726400,0.8286049,0.7240986,0.7526380,0.7033163,0.8806770,0.8134121,0.7705100,0.7108642,0.6939028,0.6281662,0.7365152,0.7274626,0.6240878,0.6590862,0.6642829,0.7761509,0.7218287,0.8026806,0.6358356,0.6729200,0.6186610,0.6386432,0.6957144,0.7927735,0.6923526,0.6038578,0.6746754,0.7726931,0.7054434,0.7083030,0.6816393,0.6691790,0.8086241,0.7682806,0.7044322,0.7809893,0.9024902,0.6748888,0.7660296,0.7308994,0.7815000,0.8327416,0.7944180,0.8141885,0.8078459,0.7758018,0.7008432,0.7010356,0.6471773,0.6741550,0.6175900,0.6252148,0.7393047,0.6019915
aspV,0.5988416,0.6538836,0.5820742,0.5891762,0.6759420,0.6490566,0.6453576,0.6321666,0.5663342,0.5308783,0.6431729,0.5207418,0.7627424,0.5783765,0.5905515,0.7463870,0.5235194,0.5752820,0.5961492,0.6241336,0.6434477,0.5399624,0.6017881,0.6095294,0.5982649,0.5976411,0.5813946,0.5707240,0.5381006,0.5403093,0.7197929,0.5963222,0.6460139,0.5819295,0.5380071,0.4847660,0.5715295,0.5513055,0.4781782,0.5483261,0.5280178,0.5590563,0.4871407,0.3883558,0.4477832,0.5577658,0.6077871,0.4853128,0.4920598,0.5141425,0.5530425,0.4307524,0.5491408,0.5000759,0.5321184,0.5148636
thrU,0.6926815,0.7382094,0.7615569,0.8055746,0.8088057,0.7113244,0.6917213,0.7335629,0.8600247,0.6529390,0.6695244,0.6864792,0.6687422,0.6950180,0.7163025,0.7301231,0.7675536,0.7117675,0.6542651,0.6979558,0.7376155,0.7874013,0.7999394,0.7143952,0.6574821,0.6096584,0.7620398,0.6955236,0.6008317,0.6271194,0.5397376,0.7374709,0.6679801,0.6657783,0.5958349,0.6376273,0.7383637,0.6207019,0.7600292,0.7278008,0.6541632,0.6633158,0.7130228,0.7001003,0.6638554,0.6252443,0.7427449,0.6192082,0.6792397,0.7627661,0.5995503,0.7756403,0.6666247,0.6420030,0.6695709,0.6881149
phnG,0.0048972,0.2691232,0.3434013,0.3870768,0.4011620,0.5448643,0.5207917,0.5143857,0.5256488,0.6434179,0.5745983,0.4988733,0.4353272,0.5337585,0.4658096,0.5156329,0.5819411,0.4986255,0.5668016,0.5373160,0.5602031,0.5429400,0.6423901,0.5287771,0.5279731,0.4978314,0.6412618,0.7355820,0.5018459,0.4086454,0.2363082,0.1065023,0.0669874,0.0188725,0.0153723,0.0151590,0.0039629,0.0025718,0.0032087,0.0006866,0.0027397,0.0016721,0.0000718,0.0011759,0.0019482,0.0013481,0.0265277,0.0033738,0.0001579,0.0038114,0.0000159,0.0007491,0.0022358,0.0000000,0.0004041,0.0023737
alaW,0.7400972,0.7687158,0.8495550,0.7652378,0.7280328,0.6548349,0.6769852,0.7314494,0.6802575,0.6117649,0.7320336,0.6148212,0.7538462,0.7707489,0.6959453,0.8031687,0.7401997,0.6601866,0.7592696,0.8102578,0.5963476,0.6886928,0.7417252,0.7991188,0.6668746,0.6561754,0.5917033,0.7449261,0.8545696,0.7113173,0.7703758,0.6654125,0.6963921,0.7172400,0.6744750,0.6690508,0.7416049,0.6508720,0.6274261,0.6237205,0.7542603,0.6840196,0.7394834,0.5675058,0.6377756,0.7289763,0.6396827,0.7821370,0.7394569,0.7163771,0.7024447,0.6748403,0.8461590,0.7457777,0.6829036,0.7397907
tyrU,0.3300945,0.2960458,0.3449708,0.2816359,0.3681586,0.3503564,0.3191594,0.2970556,0.3121615,0.2860638,0.3446279,0.2622904,0.3045766,0.2848449,0.2755656,0.2373548,0.2148528,0.4125670,0.3077585,0.3212899,0.3026329,0.2996401,0.2697833,0.2616285,0.2936608,0.3194041,0.2190444,0.3284665,0.2981340,0.3205520,0.3002398,0.2792920,0.2878038,0.2966603,0.2567265,0.2667381,0.2719971,0.2344584,0.2304331,0.3071952,0.3130174,0.3645121,0.3615212,0.2886891,0.2476294,0.2708770,0.2277067,0.2649152,0.2247490,0.3341457,0.2705807,0.2246190,0.2476513,0.2375535,0.3195011,0.3214048
