,C0,C20,C40,C60,C80,C100,C120,C140,C160,C180,C200,C220,C240,C260,C280,C300,C320,C340,C360,C380,C400,C420,C440,C460,C480,C500,C520,C540,C560,C580,C600,C620,C640,C660,C680,C700,C720,C740,C760,C780,C800,C820,C840,C860,C880,C900,C920,C940,C960,C980,C1000,C1020,C1040,C1060,C1080,C1100
ydeO,0.7401363,0.6134388,0.6378399,0.7055360,0.6617654,0.6580143,0.5718178,0.8165403,0.6882901,0.7011492,0.6732708,0.6255057,0.6565189,0.6678661,0.6491305,0.7389905,0.7078383,0.7056620,0.6597525,0.6536631,0.6618391,0.5450379,0.7128156,0.7242348,0.6435076,0.6388657,0.6556196,0.5555358,0.5508201,0.6424299,0.6319912,0.6500035,0.5505613,0.6127642,0.6953597,0.6079306,0.6139154,0.7299837,0.6263834,0.7643977,0.7267715,0.6747577,0.6165010,0.6462413,0.5753303,0.5652920,0.7324092,0.6104429,0.6539436,0.6498302,0.7736560,0.6092159,0.7072863,0.6154659,0.7513621,0.7091622
evgA,0.7563995,0.6820888,0.7360314,0.6953161,0.5589366,0.7125331,0.8670282,0.6368253,0.6263273,0.7194821,0.6984785,0.6217017,0.7490899,0.7612408,0.7415452,0.8147924,0.6829818,0.7951449,0.6486649,0.7587989,0.6998480,0.6479888,0.8023635,0.5389345,0.6878845,0.7390027,0.7895422,0.7903341,0.7095652,0.6506964,0.7531169,0.7746195,0.7248952,0.7654337,0.7362541,0.8412294,0.8165813,0.7580983,0.7997030,0.6446329,0.6788522,0.6959511,0.7533562,0.8012421,0.7507242,0.7583014,0.6566434,0.5954677,0.7772764,0.6302366,0.6955962,0.8137190,0.7180797,0.5773041,0.5747972,0.6085997
rcsA,0.7560070,0.6813867,0.8005111,0.7462130,0.7546604,0.7252906,0.7415699,0.6561664,0.7316602,0.6490886,0.6620288,0.8281940,0.7695926,0.7337509,0.6404747,0.6863698,0.8186985,0.6085434,0.7159516,0.7232074,0.6713281,0.7289522,0.6587958,0.5973015,0.7225173,0.6403694,0.6250917,0.7096299,0.6565193,0.6735112,0.6712995,0.7398414,0.6567484,0.6206009,0.6289666,0.8563914,0.7136778,0.7389996,0.7561476,0.6916028,0.8787870,0.6756538,0.7548461,0.7573251,0.7114911,0.7558293,0.7299658,0.8006893,0.6644134,0.7851522,0.7904226,0.7253933,0.7333687,0.6742143,0.6088780,0.7492627
csgD,0.0185177,0.0336407,0.0455730,0.0586863,0.0119141,0.0366867,0.0490630,0.0534630,0.0518299,0.0165202,0.0118715,0.0317208,0.0206380,0.0423004,0.0247258,0.0492226,0.0191652,0.0378457,0.0063598,0.0146632,0.0215511,0.0109355,0.0592850,0.0160573,0.0285092,0.0349275,0.0190374,0.0548806,0.0238340,0.0166254,0.0227247,0.0251176,0.0506976,0.0449731,0.0161558,0.0178083,0.0271635,0.0182564,0.0226935,0.0150718,0.0280671,0.0115412,0.0333922,0.0304110,0.0188571,0.0215684,0.0319084,0.0160887,0.0286609,0.0581887,0.0387591,0.0272066,0.0254950,0.0156429,0.0327366,0.0178935
rcsB,0.7234234,0.6049130,0.6136945,0.5603615,0.5947826,0.5021964,0.5011505,0.5295859,0.6816779,0.6051203,0.5588267,0.5978539,0.6319310,0.6234919,0.6351776,0.5738590,0.5963633,0.5483174,0.6213280,0.6775601,0.6275408,0.6508003,0.5962033,0.5474076,0.6361893,0.5354738,0.5364470,0.6067094,0.5915396,0.6625017,0.6050099,0.6290180,0.7838924,0.6367245,0.6855993,0.6875496,0.6789317,0.6048888,0.7088361,0.6282721,0.5974722,0.6010497,0.5858728,0.7235121,0.7292662,0.6613500,0.7169417,0.5857727,0.6938333,0.5557364,0.5929155,0.6291963,0.6573639,0.6317315,0.5076956,0.6089574
rstA,0.7164029,0.6864325,0.7730119,0.5590803,0.5788155,0.6261353,0.7359904,0.5434756,0.6091219,0.6125344,0.7558877,0.7717679,0.5656227,0.6394750,0.7419479,0.6874976,0.7726384,0.7316267,0.6246213,0.7767578,0.6742845,0.7068275,0.6909542,0.6405164,0.7421155,0.7470333,0.7391671,0.8081473,0.7313001,0.7005261,0.7777101,0.7673075,0.7381829,0.7522987,0.6795955,0.6478589,0.6873548,0.7491353,0.6851254,0.7444361,0.7009411,0.6154668,0.7757497,0.6553030,0.6894310,0.6400659,0.6235363,0.6234712,0.6203621,0.7522440,0.6233923,0.6527491,0.8741479,0.6171425,0.5657786,0.6969200
ompR,0.7337712,0.6821208,0.6627158,0.8245569,0.7504143,0.6485462,0.7844049,0.7111513,0.6137967,0.6820939,0.7779695,0.6994998,0.7235364,0.7782235,0.7256611,0.6435308,0.7197130,0.6572707,0.7720017,0.6708656,0.7950327,0.7588796,0.7728380,0.7600937,0.6235640,0.7050924,0.8631371,0.6682183,0.7225606,0.7580340,0.8799300,0.7663615,0.7916587,0.6880890,0.8428323,0.7772972,0.8385928,0.9000345,0.6402993,0.8056242,0.6819956,0.7600774,0.7600706,0.7574909,0.7442449,0.7463606,0.7540101,0.7529551,0.7881608,0.6451363,0.6929138,0.5997673,0.6797691,0.7138554,0.6838448,0.7865843
bolA,0.1795157,0.1859338,0.1688719,0.2018437,0.2205054,0.1730894,0.1887112,0.1564834,0.1389482,0.1726565,0.1711637,0.1350778,0.2323731,0.1736297,0.1863818,0.1619047,0.1996491,0.1867155,0.1871923,0.2375456,0.1939074,0.2043070,0.1773022,0.1505391,0.1246826,0.1547866,0.2220650,0.1654742,0.1725149,0.1567085,0.1878463,0.1451435,0.2058145,0.1226195,0.1715977,0.1477648,0.2505397,0.1461861,0.1700843,0.2317742,0.1914393,0.1765096,0.1624463,0.1965361,0.1360204,0.1451709,0.2027527,0.1664319,0.1753670,0.1146134,0.2171991,0.1506857,0.1883987,0.1380185,0.1739286,0.1152604
phoP,0.5593990,0.4595668,0.5575147,0.5456809,0.5170623,0.5334785,0.5170511,0.4091443,0.4476257,0.4721598,0.4638885,0.4518609,0.4514287,0.4355899,0.3861080,0.5248073,0.4270452,0.4523011,0.4612238,0.4818488,0.5197973,0.4984751,0.5252006,0.5467325,0.4528754,0.3809591,0.4820486,0.5795226,0.4426134,0.5489781,0.4357436,0.4549568,0.5138847,0.4915182,0.4333960,0.4563612,0.4483215,0.4045283,0.4125511,0.5388788,0.4614641,0.4803476,0.4654175,0.5303410,0.5560265,0.6235476,0.4601067,0.5337860,0.5285595,0.4352027,0.4976715,0.4543796,0.4151520,0.4897422,0.5309194,0.4198916
treR,0.5127168,0.4008599,0.4803477,0.4210131,0.4004652,0.4201152,0.4540913,0.3973915,0.4048167,0.4621727,0.3695178,0.4544385,0.3745722,0.4131197,0.3177654,0.3608825,0.4252494,0.3662437,0.4993907,0.4070948,0.4858219,0.4928450,0.4913942,0.4173653,0.4859374,0.3808318,0.4397992,0.3814313,0.4267709,0.4520988,0.4956287,0.5195872,0.3593033,0.4209157,0.3552876,0.5077078,0.3882717,0.3536796,0.2968197,0.5451933,0.3680124,0.5066974,0.4044853,0.4304214,0.4302744,0.4101333,0.4682847,0.4208781,0.3980464,0.3688537,0.4675265,0.5340496,0.5248127,0.4423837,0.3826649,0.3878181
mdtE,0.6721406,0.6959968,0.8028287,0.7351184,0.7722466,0.8044355,0.6598920,0.7246183,0.6054959,0.6315192,0.6147646,0.7167730,0.7031323,0.7368859,0.7235733,0.6642217,0.7261880,0.7575113,0.6626677,0.6176059,0.7682725,0.6978369,0.7111428,0.6715197,0.7765691,0.6529296,0.6787683,0.6405961,0.6734679,0.6532955,0.5849247,0.6806753,0.7152319,0.7207399,0.6859537,0.7516422,0.7854406,0.7497175,0.5716905,0.6936750,0.7328069,0.7950899,0.5992080,0.6928134,0.7346436,0.7273102,0.6798873,0.5701720,0.6479607,0.6487592,0.6359138,0.6280210,0.7130642,0.5488787,0.7074732,0.7180276
mdtF,0.4616348,0.5991399,0.5088242,0.6360354,0.5148620,0.5660530,0.4677946,0.4820603,0.6243197,0.5475081,0.5140300,0.7427797,0.6206787,0.5585146,0.5671776,0.6838616,0.6732682,0.6123029,0.6231994,0.7547230,0.6513199,0.7644527,0.5916850,0.5563389,0.5701540,0.5081393,0.5896782,0.5274212,0.7025604,0.6003833,0.4959272,0.5210621,0.5057219,0.6126765,0.5009531,0.4916938,0.4297672,0.5005303,0.5643230,0.4607443,0.4495728,0.4907993,0.5159139,0.5843534,0.4991013,0.5521498,0.4800910,0.5728387,0.5004428,0.4921846,0.5177388,0.5528709,0.5887473,0.6139672,0.4423852,0.5061127
csgE,0.3379136,0.2915813,0.3923712,0.3309972,0.3461518,0.3645308,0.4653504,0.4064086,0.3982839,0.4317345,0.3514921,0.3065397,0.3557300,0.2674256,0.4138052,0.4143424,0.2899869,0.3111102,0.3306198,0.3836351,0.3794811,0.4523301,0.5074357,0.3860590,0.3852683,0.4633664,0.3361848,0.3357422,0.3362095,0.3689690,0.3236832,0.3111098,0.3888841,0.2835764,0.3712708,0.3760486,0.4256726,0.3790409,0.3628322,0.4221127,0.3443685,0.4374485,0.3939454,0.3704209,0.3587686,0.2980342,0.3310230,0.3870889,0.3593705,0.3513003,0.3643343,0.4391352,0.3864553,0.3352017,0.3188620,0.3320441
csgG,0.2093391,0.2069487,0.2218257,0.1999835,0.2482926,0.2214467,0.2522887,0.2483000,0.1967956,0.2026333,0.2044959,0.1183338,0.2457704,0.1551110,0.2081303,0.2263759,0.1836399,0.1830580,0.2507990,0.1864058,0.1882177,0.1779839,0.1938254,0.2203138,0.2750359,0.2405041,0.2202704,0.2125348,0.2313488,0.1613349,0.2731801,0.1716285,0.2012215,0.1804868,0.1703131,0.1963364,0.1711916,0.1322799,0.2016663,0.1983339,0.1955564,0.2108571,0.2448341,0.2275909,0.2346261,0.1792505,0.2143403,0.2071331,0.2132305,0.1438734,0.1890814,0.2394557,0.2162727,0.1926502,0.1468509,0.2217530
csgF,0.0255148,0.0251064,0.0415413,0.0286092,0.0198507,0.0330181,0.0283065,0.0033169,0.0115051,0.0094567,0.0108742,0.0140402,0.0211555,0.0240408,0.0089907,0.0145305,0.0207807,0.0226664,0.0314586,0.0200387,0.0179410,0.0266891,0.0268852,0.0120945,0.0369533,0.0286509,0.0318423,0.0179362,0.0416457,0.0276254,0.0389949,0.0193144,0.0277869,0.0327136,0.0208652,0.0489045,0.0203445,0.0403715,0.0231948,0.0093258,0.0282346,0.0207120,0.0177211,0.0330614,0.0234886,0.0183075,0.0157904,0.0100155,0.0159241,0.0278272,0.0140431,0.0307155,0.0221996,0.0176249,0.0191964,0.0227839
gadA,0.2467708,0.3018176,0.4687141,0.4162388,0.5525886,0.5285674,0.3647723,0.5211253,0.3671662,0.4756060,0.5168489,0.4621545,0.4477633,0.3971565,0.4931466,0.5938217,0.5406193,0.4180083,0.4740169,0.5380399,0.5174888,0.4545535,0.4811869,0.4477115,0.4227387,0.4999372,0.5256478,0.5720896,0.4718153,0.5520963,0.3867058,0.4391252,0.3372737,0.4257460,0.3427187,0.2696796,0.3602458,0.3238549,0.2506490,0.2958003,0.3446002,0.2784732,0.3347118,0.3873616,0.3672948,0.2855601,0.2297067,0.3406725,0.2249385,0.2844136,0.2602549,0.2803868,0.4240353,0.2616979,0.3899433,0.3714234
hdeA,0.5234156,0.4115261,0.5345268,0.5547858,0.6159026,0.5600775,0.5400385,0.6084357,0.5861671,0.5776174,0.5998130,0.6531221,0.6012642,0.5408610,0.6653886,0.5216365,0.4766554,0.5855111,0.5737228,0.5911764,0.6110587,0.6417996,0.4702135,0.6134550,0.5484376,0.5438003,0.5483488,0.5464934,0.5215228,0.6054585,0.4719862,0.4906268,0.5311429,0.4822886,0.5214292,0.4294601,0.4566152,0.4212418,0.5491914,0.5134584,0.5359191,0.4767672,0.5339818,0.4514032,0.4310084,0.4853727,0.4274434,0.5141159,0.4873314,0.4915321,0.5698762,0.4741184,0.4786781,0.4631451,0.4563560,0.4050810
yhiD,0.0166150,0.0394314,0.0395685,0.0296275,0.0355939,0.0248034,0.0447307,0.0305286,0.0331633,0.0180013,0.0494877,0.1069706,0.0463694,0.0347842,0.0376939,0.0333828,0.0146880,0.0353242,0.0147280,0.0320313,0.0348086,0.0090866,0.0156821,0.0537648,0.0490081,0.0328637,0.0458001,0.0202521,0.0247362,0.0280962,0.0186807,0.0430574,0.0202048,0.0391958,0.0496625,0.0410542,0.0498848,0.0479914,0.0260526,0.0260369,0.0510355,0.0407202,0.0393949,0.0380900,0.0298747,0.0357567,0.0590390,0.0264423,0.0369345,0.0692741,0.0424680,0.0579598,0.0406961,0.0310334,0.0844702,0.0388086
hdeB,0.4446242,0.4630783,0.5009271,0.4658806,0.5628892,0.5545515,0.6356154,0.5075327,0.6129204,0.5332937,0.5845339,0.6164133,0.6771821,0.4565818,0.6314349,0.5800960,0.5338251,0.5909270,0.5630637,0.4772187,0.5768474,0.6599433,0.5839893,0.6726953,0.6412288,0.6041379,0.5289293,0.5924789,0.5706439,0.5870699,0.5563876,0.4880609,0.5130424,0.5642030,0.4518669,0.4244779,0.5084059,0.5208859,0.5550278,0.5690513,0.5034605,0.4948382,0.5253702,0.4426136,0.4807272,0.5081153,0.5428164,0.6066035,0.5292443,0.5814108,0.5244913,0.5234280,0.5181138,0.5904479,0.5595066,0.5292577
rutF,0.6795123,0.5754327,0.5046407,0.5373077,0.5057325,0.4726922,0.6042141,0.5565836,0.6410117,0.5852887,0.4757981,0.6650871,0.6302901,0.6963953,0.5862203,0.7393478,0.5665998,0.6083819,0.5745955,0.5105192,0.5288313,0.7004430,0.5723669,0.6543227,0.5881167,0.5892258,0.5765009,0.5170464,0.4972385,0.6088740,0.4190823,0.4549351,0.5468005,0.4446994,0.5296392,0.6093005,0.4546271,0.5575687,0.5947993,0.4794912,0.5821649,0.5306200,0.6496224,0.4199001,0.6600543,0.4336338,0.5605315,0.5430251,0.5362232,0.5712435,0.5236607,0.5057153,0.5759241,0.5296692,0.6209330,0.5043600
rutE,0.6836573,0.6561800,0.6125634,0.7357408,0.7349240,0.6426059,0.6006512,0.6038415,0.7352762,0.5660343,0.6430232,0.6221278,0.7297833,0.5678593,0.5886857,0.7125286,0.6666380,0.6198089,0.6094696,0.5944919,0.7219554,0.6912348,0.6589521,0.6921778,0.6589759,0.6394993,0.6639274,0.7398927,0.6661030,0.6558906,0.6202209,0.6635364,0.7862954,0.6051312,0.7151385,0.7440158,0.5951702,0.6023870,0.5791915,0.5490373,0.5825810,0.6655397,0.6297923,0.6044515,0.6415085,0.7576110,0.6465333,0.6010858,0.6792046,0.7188738,0.5569559,0.6840146,0.7041469,0.5540800,0.6463393,0.6166990
rutA,0.3530825,0.5820074,0.4325739,0.4849994,0.5481094,0.6432179,0.5908625,0.6741852,0.5695693,0.5034106,0.4226316,0.5778976,0.5505305,0.6247488,0.5354010,0.6972854,0.5901267,0.5667063,0.5754510,0.5090758,0.4834154,0.5603152,0.6434589,0.8527204,0.5599149,0.5832998,0.5285606,0.5279794,0.5518181,0.5240709,0.5015021,0.2864735,0.3714402,0.3852403,0.3452022,0.3206725,0.2861109,0.3181926,0.3646411,0.3767721,0.3481835,0.4176789,0.3967429,0.3416028,0.2772010,0.2771495,0.3216351,0.2998888,0.2747016,0.2501179,0.2223424,0.3552357,0.3103357,0.2800629,0.3872753,0.3398990
rutG,0.5516036,0.5537537,0.5693049,0.5535894,0.5483577,0.6648588,0.5224409,0.4969069,0.5153316,0.4244979,0.5734333,0.5321353,0.5540064,0.4814670,0.5251993,0.5900659,0.5864205,0.5171859,0.4983841,0.5087843,0.5068772,0.6436533,0.4796145,0.5295393,0.5734808,0.5704457,0.6432502,0.6132978,0.5197881,0.5621770,0.4672604,0.5056429,0.5550105,0.5443921,0.6047302,0.5190120,0.5363368,0.5995348,0.5531804,0.5674703,0.5852601,0.4903718,0.5137313,0.5087272,0.5116658,0.4873665,0.5243664,0.5371603,0.4744554,0.5473247,0.4676500,0.5871290,0.5846730,0.5662610,0.4959728,0.5557741
rutD,0.7203036,0.6312928,0.6796105,0.7149895,0.7583408,0.6441492,0.7395233,0.6141527,0.5898399,0.5839736,0.5893385,0.6137467,0.5549347,0.5952986,0.6151259,0.7562593,0.6893139,0.6249577,0.6104753,0.7065352,0.6882014,0.6458680,0.7307771,0.6741957,0.5560904,0.5679428,0.6060383,0.5714161,0.5531700,0.5962930,0.5753847,0.6063991,0.5575060,0.6779245,0.6156763,0.7028325,0.7791130,0.6463634,0.5739125,0.7659216,0.6913329,0.5433604,0.6150422,0.6846709,0.5744256,0.6204337,0.6546322,0.6701438,0.4919508,0.5706442,0.4942957,0.6749525,0.6338513,0.5778840,0.6507312,0.5809003
rutB,0.6022112,0.6045548,0.6093954,0.6781154,0.5800314,0.6757159,0.6589660,0.6116716,0.5358808,0.5733605,0.6415399,0.6487459,0.6305814,0.5578690,0.5165524,0.5914849,0.5817798,0.7122197,0.7202571,0.6297278,0.6020331,0.6411532,0.6727407,0.6599742,0.7772417,0.6880736,0.6602027,0.7326005,0.6442824,0.5865117,0.6076205,0.5753008,0.5845689,0.6045495,0.7275054,0.6400970,0.7262388,0.5086790,0.5807913,0.6159104,0.6867165,0.5598270,0.6243969,0.6697465,0.6308516,0.6582290,0.6190487,0.6718389,0.5784213,0.6682115,0.6458641,0.5675432,0.6695491,0.6136436,0.5447103,0.5942398
rutC,0.7752387,0.7276279,0.6784513,0.6865727,0.6211046,0.6938178,0.8300184,0.6143446,0.8283324,0.7324227,0.6121494,0.7183473,0.5500291,0.5996382,0.5808099,0.6411353,0.6745980,0.6207760,0.6849050,0.6923069,0.7363646,0.6695139,0.6970023,0.6307836,0.5947199,0.5985728,0.6998720,0.5725589,0.7103345,0.5941130,0.6909656,0.6803851,0.6707130,0.7211630,0.6114601,0.7895451,0.6664475,0.5873775,0.6399125,0.5808547,0.7227422,0.8023559,0.5821226,0.6340242,0.7574305,0.6712443,0.6429052,0.7183142,0.5686520,0.7496477,0.5660252,0.7570445,0.7274038,0.6121143,0.5310558,0.5917908
gadC,0.2474402,0.2970580,0.3044149,0.2799793,0.2797637,0.2570989,0.2893434,0.2623079,0.2851908,0.2268120,0.3172751,0.3182448,0.2326771,0.3265775,0.2799480,0.3100965,0.2500966,0.2729935,0.2939809,0.3500165,0.2889258,0.2694128,0.3393805,0.2737212,0.2841350,0.3021454,0.3042124,0.2010958,0.2444926,0.3062288,0.2263653,0.2696331,0.3611438,0.3004354,0.2487411,0.2367132,0.2803498,0.2509264,0.3605979,0.3729427,0.2984851,0.2988400,0.2562750,0.3364225,0.3392012,0.3741881,0.4119476,0.3662252,0.2686686,0.2087577,0.2564635,0.2789764,0.2564868,0.3060713,0.3102414,0.2803878
cadA,0.1244196,0.1585955,0.1355947,0.2102779,0.1886396,0.1694559,0.1639724,0.1889230,0.1630485,0.0908838,0.1587768,0.1571778,0.1178810,0.0700139,0.1542528,0.1327049,0.1515827,0.1257850,0.2036713,0.1420903,0.1971406,0.1801858,0.2149720,0.2480393,0.1234638,0.0879044,0.1809346,0.1460780,0.1492249,0.1279049,0.1651710,0.1385740,0.1285908,0.1186733,0.1480563,0.1197353,0.1976632,0.2196085,0.1414833,0.1088425,0.1299646,0.1293944,0.1077640,0.1453731,0.1018725,0.1135704,0.1207341,0.1260493,0.1198406,0.1654595,0.1222751,0.1787064,0.1268694,0.1401843,0.1350377,0.1496195
gadB,0.6337674,0.7439393,0.7442813,0.7004315,0.5910984,0.6502560,0.6418443,0.6840479,0.6553600,0.6433483,0.6438638,0.6222791,0.6863109,0.6826225,0.7279889,0.7597730,0.7394618,0.7041860,0.6939666,0.6768749,0.5987710,0.6224613,0.7019008,0.7514752,0.5683587,0.6655569,0.6433539,0.6004949,0.5331576,0.5772802,0.7673194,0.6108600,0.6455490,0.8017539,0.6916873,0.6782302,0.6823480,0.5980532,0.6374727,0.6218120,0.5920068,0.6418041,0.6228354,0.6069549,0.7011357,0.6629149,0.7017296,0.7627862,0.6200549,0.6376471,0.6582565,0.5538839,0.7154390,0.6372880,0.6812874,0.6020866
fadL,0.1231403,0.2057670,0.1791216,0.2099864,0.1913024,0.1805497,0.1261941,0.1834079,0.1598953,0.1286297,0.1616411,0.1601146,0.2402449,0.1381744,0.1631195,0.1685515,0.1420516,0.2196758,0.2033325,0.1224553,0.1347470,0.1162443,0.1788826,0.1181013,0.1800465,0.1524175,0.1408728,0.1505239,0.1361447,0.1974001,0.2441414,0.1389193,0.1082960,0.1897572,0.1733706,0.1714978,0.1200041,0.1801551,0.1736700,0.1218084,0.1656821,0.1600802,0.1153793,0.1142999,0.2213612,0.1239866,0.2160408,0.1273554,0.1136535,0.1318537,0.1078302,0.1225503,0.1494083,0.1227471,0.1183463,0.1202829
