Gene1,Gene2
EGR1,LRP12
EGR1,COMMD3
EGR1,CCDC6
EGR1,CAD
EGR1,PDGFA
EGR1,TTC39C
EGR1,ODC1
EGR1,CDC7
EGR1,CA2
EGR1,FBXO36
EGR1,FBXO28
EGR1,LIFR
EGR1,FNDC3B
EGR1,TTC4
EGR1,PDE3B
EGR1,CCNG2
EGR1,ACBD3
EGR1,ABLIM1
EGR1,ELL2
EGR1,TRIP11
EGR1,ENC1
EGR1,SYT1
EGR1,PREX1
EGR1,MXI1
EGR1,CSPP1
EGR1,EPHA1
EGR1,LHX1
EGR1,PITX2
EGR1,UTP18
EGR1,MBTD1
EGR1,AGL
EGR1,TADA1
EGR1,SPPL2A
EGR1,WDFY1
EGR1,TFB2M
EGR1,PELI2
EGR1,ZNF518B
EGR1,PLXNA2
EGR1,RPP40
EGR1,FER
EGR1,SPRED2
EGR1,PPP1R9A
EGR1,PALB2
EGR1,PLK2
EGR1,ARHGAP29
EGR1,SAAL1
EGR1,NECAP2
EGR1,ZFYVE21
EGR1,TBX3
EGR1,FBXO34
EGR1,PLS1
EGR1,MYO5B
EGR1,UTP14A
EGR1,PPIL1
EGR1,SCO1
EGR1,LPGAT1
EGR1,RAE1
EGR1,GALNT7
EGR1,ALDOC
EGR1,PPIC
EGR1,NOC3L
EGR1,ST3GAL6
EGR1,CCDC50
EGR1,TATDN1
EGR1,PPM1K
EGR1,SLC35A3
EGR1,GATA6
EGR1,POLQ
EGR1,OPTN
EGR1,MCM2
EGR1,FIG4
EGR1,EXOSC3
EGR1,RRN3
EGR1,PDCD2
EGR1,BAMBI
EGR1,PALLD
EGR1,XRN1
EGR1,CDCA7L
EGR1,HS3ST3A1
EGR1,MMP16
EGR1,SATB1
EGR1,RTKN2
EGR1,PHLDB2
EGR1,FLVCR2
EGR1,WDR3
EGR1,EOMES
EGR1,CDH2
EGR1,NCAM1
EGR1,WWP1
EGR1,COBLL1
EGR1,BMP4
EGR1,CALB1
EGR1,COL11A1
EGR1,PDGFRA
EGR1,DUSP4
EGR1,PLAU
EGR1,CLDN10
EGR1,IFI16
EGR1,AP1M2
EGR1,PAM
EGR1,WLS
EGR1,GALM
EGR1,EHD3
EGR1,SCG3
EGR1,GABRB3
EGR1,PROSER1
EGR1,FOXF1
EGR1,ALCAM
EGR1,LRRN1
EGR1,ACSS3
EGR1,DCLK1
EGR1,CCDC80
EGR1,COL5A1
EGR1,ZNF521
EGR1,GPX7
EGR1,SLC29A1
EGR1,ARMC4
EGR1,ITGA4
EGR1,FBN2
EOMES,CER1
EOMES,DCLK1
EOMES,SAMD3
EOMES,TIAM1
EOMES,KLHL4
EOMES,KIAA1324L
EOMES,RIPPLY1
EOMES,OTX2
EOMES,PODXL
EOMES,RASGRP3
EOMES,NCAM1
EOMES,ACSS3
EOMES,MATN3
EOMES,PALB2
EOMES,FLVCR2
EOMES,ANKRD13A
EOMES,TNC
EOMES,ANGPT2
EOMES,VWA5A
EOMES,S100A10
EOMES,POLQ
EOMES,SERINC3
EOMES,PDE4D
EOMES,SVIL
EOMES,CA14
EOMES,CLGN
EOMES,RND3
EOMES,MAMLD1
EOMES,TTC39B
EOMES,SIPA1L2
EOMES,GATA4
EOMES,SEMA3E
EOMES,ALPK2
EOMES,LIX1
EOMES,PIP4K2A
EOMES,ODF2
EOMES,PLAGL1
EOMES,UNC5D
EOMES,BCAR3
EOMES,C4orf46
EOMES,NUP54
EOMES,NANOG
EOMES,TWISTNB
EOMES,RABGAP1L
EOMES,DAAM1
EOMES,PCDH17
EOMES,GLRX
EOMES,GYPB
EOMES,SYT1
EOMES,FAM117B
EOMES,PLOD2
EOMES,POLDIP3
EOMES,ARMC4
EOMES,PRICKLE1
EOMES,KLHL6
EOMES,TNFRSF11B
EOMES,DYNC1I1
EOMES,DKK4
EOMES,CEP85L
EOMES,PLAU
EOMES,ATG4C
EOMES,WDR3
EOMES,ZNF521
EOMES,SLC39A8
EOMES,CPD
EOMES,SDC2
EOMES,IFI16
EOMES,ETV1
EOMES,DPY19L1
EOMES,CDC7
EOMES,IFRD2
EOMES,SLITRK2
EOMES,TTK
EOMES,SLC7A3
EOMES,CCDC50
EOMES,PRIM1
EOMES,ZFP62
EOMES,TRIM37
EOMES,PAM
EOMES,ARHGAP28
EOMES,CPE
EOMES,ATP2B4
EOMES,RGS5
EOMES,ENC1
EOMES,MFAP4
EOMES,USP1
EOMES,COL4A6
EOMES,ESCO2
EOMES,TMEM177
EOMES,WDHD1
EOMES,DKK1
EOMES,SH2B3
EOMES,SEMA6A
EOMES,SPRY2
EOMES,CCNG2
EOMES,BAMBI
EOMES,TMEM64
EOMES,RNF138
EOMES,GYPE
EOMES,ZNF3
EOMES,SALL2
EOMES,CALB1
EOMES,KDELR3
EOMES,GATA6
EOMES,ARID5B
EOMES,GCNT2
EOMES,NRIP1
EOMES,NDUFC2-KCTD14
EOMES,NFKBIA
EOMES,BOD1
EOMES,SLC39A14
EOMES,CDCA7
EOMES,CLCN3
EOMES,ALDOC
EOMES,ZSWIM6
EOMES,PREPL
EOMES,MXI1
EOMES,CD9
EOMES,COPS3
EOMES,ECI2
EOMES,OPTN
EOMES,AK4
EOMES,PPM1H
EOMES,NOL11
EOMES,MIA3
EOMES,ZNF83
EOMES,NUAK1
EOMES,RCOR3
EOMES,PPM1K
EOMES,RAD51AP1
EOMES,FBN2
EOMES,TMEM38B
EOMES,ARL4D
EOMES,HEATR1
EOMES,PGM2
EOMES,SLC39A11
EOMES,LGALSL
EOMES,CAMK2D
EOMES,FLRT2
EOMES,CA2
EOMES,NAA25
EOMES,ST8SIA1
EOMES,SKA3
EOMES,OAS1
EOMES,SIRT1
EOMES,STIM2
EOMES,NAT10
EOMES,INSIG2
EOMES,DCAF5
EOMES,GALM
EOMES,TP53INP1
EOMES,ADAMTS3
EOMES,TRIAP1
EOMES,TRIB1
EOMES,NOC3L
EOMES,SH3BP5
EOMES,EARS2
EOMES,ANKRD13C
EOMES,WLS
EOMES,RMI1
EOMES,RGPD2
EOMES,PAK1
EOMES,POLR3G
EOMES,KAT7
EOMES,PMP22
EOMES,PALLD
EOMES,NAV2
EOMES,DUSP4
EOMES,RAI14
EOMES,KLF8
EOMES,PPT2
EOMES,MRPL1
EOMES,GPSM2
EOMES,YPEL5
EOMES,NUMB
EOMES,SERTAD2
EOMES,POLA1
EOMES,ASH2L
EOMES,UTP18
EOMES,MBTD1
EOMES,CCKBR
EOMES,C18orf21
EOMES,DENND1A
EOMES,CNKSR3
EOMES,XPO5
EOMES,PRCP
EOMES,PGM1
EOMES,BTBD10
EOMES,TRDN
EOMES,KDM6A
EOMES,RAD50
EOMES,FNDC3B
EOMES,TMEM131
EOMES,PIM2
EOMES,MRPS35
EOMES,CEP55
EOMES,MAGI3
EOMES,NTN4
EOMES,ADSS
EOMES,NUFIP1
EOMES,FOXP1
EOMES,ANKRD50
EOMES,KIF2C
EOMES,JAKMIP2
EOMES,PHLDB2
EOMES,FN1
EOMES,SEMA3A
EOMES,DDAH1
EOMES,DCAF6
EOMES,TSPAN12
EOMES,PHLDA1
EOMES,FREM1
EOMES,RAD54L
EOMES,PCDH7
EOMES,TMEM237
EOMES,SLC18B1
EOMES,RPF2
EOMES,PDE3B
EOMES,CDCA2
EOMES,TIPIN
EOMES,EDEM3
EOMES,ZEB1
EOMES,NEDD4
EOMES,HAS2
EOMES,TIPARP
EOMES,C3orf14
EOMES,GPC4
EOMES,TIMM21
EOMES,KLHL28
EOMES,CDC25C
EOMES,KIF21A
EOMES,MAPRE2
EOMES,MORC4
EOMES,CCDC138
EOMES,SEMA6D
EOMES,CCDC141
EOMES,VEZT
EOMES,FGD6
EOMES,SLC6A15
EOMES,FAM135A
EOMES,ACBD6
EOMES,VRK1
EOMES,TRIP11
EOMES,TJP2
EOMES,LIG4
EOMES,FBN1
EOMES,EIF5A2
EOMES,DNAJC11
EOMES,CYYR1
EOMES,TATDN1
EOMES,EMB
EOMES,ARFGAP3
EOMES,MOB3B
EOMES,CCDC112
EOMES,SECISBP2L
EOMES,FOXN2
EOMES,ATF6
EOMES,VIM
EOMES,HPS5
EOMES,GALNT11
EOMES,WDR75
EOMES,SLFN5
EOMES,PRKACB
EOMES,REV3L
EOMES,OSBPL10
EOMES,BUB1B
EOMES,ARHGAP42
EOMES,PAK1IP1
EOMES,LRP12
EOMES,HSD17B11
EOMES,METAP1
EOMES,CREB3L2
EOMES,CAP2
EOMES,SLC35F1
EOMES,NBEAL1
EOMES,COL4A5
EOMES,PRSS35
EOMES,HOMER1
EOMES,FBXO36
EOMES,ESRP1
EOMES,CCPG1
EOMES,P4HA1
EOMES,FARSB
EOMES,EXO1
EOMES,ERRFI1
EOMES,ANKRD28
EOMES,KIF15
EOMES,NIF3L1
EOMES,NECAP2
EOMES,NAP1L3
EOMES,MED14
EOMES,THYN1
EOMES,IQGAP2
EOMES,CSPP1
EOMES,BCL11A
EOMES,TEX10
EOMES,RPA2
EOMES,KIFAP3
EOMES,TDP2
EOMES,NTS
EOMES,HOOK1
EOMES,VANGL1
EOMES,LRRN1
EOMES,UTP14A
EOMES,EPCAM
EOMES,RRAGD
EOMES,SNX14
EOMES,RFC3
EOMES,GYPA
EOMES,AGL
EOMES,PNRC1
EOMES,TSR1
EOMES,DEPDC1B
EOMES,TGFBR3
EOMES,NEK7
FOXP1,RGPD2
FOXP1,KIFAP3
FOXP1,TRIB1
FOXP1,PHLPP1
FOXP1,EXO1
FOXP1,RABGAP1L
FOXP1,ANKRD28
FOXP1,KLHL12
FOXP1,ZNF521
FOXP1,STIM2
FOXP1,ZNF3
FOXP1,SLC36A4
FOXP1,SETBP1
FOXP1,ARID5B
FOXP1,DAAM1
FOXP1,TIPARP
FOXP1,MRPL1
FOXP1,CADM1
FOXP1,SYT1
FOXP1,PAIP2B
FOXP1,PDE4D
FOXP1,CCNG2
FOXP1,CDC25C
FOXP1,DNAJC11
FOXP1,POLDIP3
FOXP1,CASD1
FOXP1,ELOVL2
FOXP1,TDP2
FOXP1,RIN2
FOXP1,ARL4A
FOXP1,CCDC50
FOXP1,POLA1
FOXP1,DTL
FOXP1,MND1
FOXP1,VEZT
FOXP1,TRAPPC8
FOXP1,FGD6
FOXP1,BCAR3
FOXP1,CCPG1
FOXP1,TRIAP1
FOXP1,METAP1
FOXP1,EARS2
FOXP1,OPTN
FOXP1,RNF19A
FOXP1,TADA1
FOXP1,NOP16
FOXP1,NOC3L
FOXP1,TMEM39A
FOXP1,ZFC3H1
FOXP1,MAT2B
FOXP1,LRP12
FOXP1,TTC4
FOXP1,ZFP62
FOXP1,TDRD7
FOXP1,XRN1
FOXP1,NOL11
FOXP1,ASNS
FOXP1,SNX18
FOXP1,PUS7
FOXP1,UTP15
FOXP1,CCNA2
FOXP1,CHD9
FOXP1,IQGAP2
FOXP1,NUP54
FOXP1,NAT10
FOXP1,TFB2M
FOXP1,TBX3
FOXP1,MICU1
FOXP1,FAM162A
FOXP1,IFRD2
FOXP1,KLHL28
FOXP1,MPHOSPH6
FOXP1,TRIM37
FOXP1,OTUD6B
FOXP1,AMN1
FOXP1,NECAP2
FOXP1,PLAGL1
FOXP1,CLCN3
FOXP1,PCNA
FOXP1,SECISBP2L
FOXP1,ST5
FOXP1,DEPDC1B
FOXP1,BUB1B
FOXP1,APC
FOXP1,YPEL5
FOXP1,ANKRD6
FOXP1,TIMM21
FOXP1,SAAL1
FOXP1,NOP2
FOXP1,PRMT3
FOXP1,BBIP1
FOXP1,CEP290
FOXP1,WDR35
FOXP1,COL1A1
FOXP1,OXTR
FOXP1,NXF1
FOXP1,C4orf46
FOXP1,VPS13C
FOXP1,UCHL3
FOXP1,ITGA4
FOXP1,PNPLA8
FOXP1,ALG6
FOXP1,ENC1
FOXP1,LIG4
FOXP1,WWP1
FOXP1,DBF4
FOXP1,KIF15
FOXP1,RNF138
FOXP1,PROSER1
FOXP1,METTL1
FOXP1,PATZ1
FOXP1,HPS5
FOXP1,TMEM87B
FOXP1,SERINC3
FOXP1,SCG3
FOXP1,PMP22
FOXP1,ZFYVE16
FOXP1,SPRY2
FOXP1,SIRT1
FOXP1,CCDC82
FOXP1,C18orf21
FOXP1,RPA2
FOXP1,FBXO36
FOXP1,KLHL7
FOXP1,KLHL4
FOXP1,THYN1
FOXP1,GCA
FOXP1,PREPL
FOXP1,KIAA1324L
FOXP1,ITPR2
FOXP1,LAP3
FOXP1,TNFRSF21
FOXP1,EHD3
FOXP1,SRGAP1
FOXP1,RNF14
FOXP1,ADSS
FOXP1,RTKN2
FOXP1,GCNT1
FOXP1,PLCB1
FOXP1,NDUFC2-KCTD14
FOXP1,PRCP
FOXP1,DKK1
FOXP1,XPO5
FOXP1,SEMA6A
FOXP1,MMP16
FOXP1,TSPAN12
FOXP1,MCM10
FOXP1,AKAP1
FOXP1,TMEM177
FOXP1,FNDC3B
FOXP1,PLS1
FOXP1,CLU
FOXP1,MAK16
FOXP1,PPM1H
FOXP1,LPGAT1
FOXP1,MIA3
FOXP1,TMEM237
FOXP1,PRICKLE1
FOXP1,SVIL
FOXP1,CNKSR3
FOXP1,FBXO34
FOXP1,NOG
FOXP1,GALNT11
FOXP1,ROR2
FOXP1,DNAAF2
FOXP1,ACOX3
FOXP1,MAPRE2
FOXP1,TTC39B
FOXP1,SCO1
FOXP1,ALCAM
FOXP1,STK38L
FOXP1,C1GALT1
FOXP1,GLMN
FOXP1,ZNF30
FOXP1,TBC1D4
FOXP1,P4HA1
FOXP1,TWISTNB
FOXP1,CEP55
FOXP1,MAP4K3
FOXP1,DCAF5
FOXP1,TEX10
FOXP1,TK1
FOXP1,PTPRM
FOXP1,MOB3B
FOXP1,ST8SIA1
FOXP1,INSIG2
FOXP1,KIF21A
FOXP1,CDCA5
FOXP1,POLR2M
FOXP1,UBL3
FOXP1,IL6ST
FOXP1,ESCO2
FOXP1,ANKRD44
FOXP1,DCAF6
FOXP1,USP1
FOXP1,RCOR3
FOXP1,PALB2
FOXP1,ARFGAP3
FOXP1,BOD1
FOXP1,YTHDF3
FOXP1,PRKACB
FOXP1,FOXN2
FOXP1,CAMK2D
FOXP1,CCDC138
FOXP1,AADAT
FOXP1,SORL1
FOXP1,RALB
FOXP1,CPSF3
FOXP1,TRIM27
FOXP1,PPAT
FOXP1,KAT7
FOXP1,GXYLT1
FOXP1,SLC5A6
FOXP1,TP53INP1
FOXP1,KLHL24
FOXP1,BCAS2
FOXP1,RPP40
FOXP1,BAMBI
FOXP1,WDHD1
FOXP1,GALC
FOXP1,NRP2
FOXP1,NCAPG
FOXP1,FIG4
FOXP1,JAKMIP2
FOXP1,CDC7
FOXP1,ETV1
FOXP1,WEE1
FOXP1,NAV2
FOXP1,PMAIP1
FOXP1,CALB1
FOXP1,UNC5D
FOXP1,CLDN10
FOXP1,STX12
FOXP1,MPP6
FOXP1,PPM1K
FOXP1,HEATR1
FOXP1,LBH
FOXP1,DUSP4
FOXP1,ANKRD18B
FOXP1,ALDH18A1
FOXP1,ZNF83
FOXP1,DPY19L1
FOXP1,NDC80
FOXP1,CLGN
FOXP1,TMF1
FOXP1,SSX2IP
FOXP1,PDGFRA
FOXP1,EDEM3
FOXP1,WDFY1
FOXP1,TTK
FOXP1,MXI1
FOXP1,ARHGAP28
FOXP1,ANKMY2
FOXP1,TMEM47
FOXP1,CSPP1
FOXP1,SALL2
FOXP1,ADD2
FOXP1,TXLNG
FOXP1,FAM83D
FOXP1,PNRC1
FOXP1,PARN
FOXP1,DAB2
FOXP1,THAP9
FOXP1,TUBE1
FOXP1,NEK7
FOXP1,COL4A2
FOXP1,COL4A1
FOXP1,GABRB3
FOXP1,RAD51AP1
FOXP1,RFC3
FOXP1,SLC39A11
FOXP1,TTC27
FOXP1,BEND3
FOXP1,PURA
FOXP1,IL13RA1
FOXP1,VAMP7
FOXP1,RBM12
FOXP1,LIX1
FOXP1,CCDC112
FOXP1,NEDD9
FOXP1,RND3
FOXP1,CAPN2
FOXP1,BTBD10
FOXP1,CPE
FOXP1,HECA
FOXP1,PLK2
FOXP1,FLRT3
FOXP1,CLSTN2
FOXP1,PREX1
FOXP1,MYO5B
FOXP1,CUL1
FOXP1,S1PR3
FOXP1,PGAP1
FOXP1,CDCA8
FOXP1,GAD1
FOXP1,TNC
FOXP1,PRSS35
FOXP1,IFT80
FOXP1,DPYSL3
FOXP1,STEAP1B
FOXP1,C2orf69
FOXP1,ERRFI1
FOXP1,ANKRD13C
FOXP1,CHAC2
FOXP1,URB2
FOXP1,PRIM1
FOXP1,BNIP3
FOXP1,ACSS3
FOXP1,COG6
FOXP1,CDH2
FOXP1,ZNF146
FOXP1,SLC39A14
FOXP1,GLDC
FOXP1,SH3RF1
FOXP1,SAMD8
FOXP1,GULP1
FOXP1,TMSB15B
FOXP1,RMI1
FOXP1,PDE3B
FOXP1,NUAK1
FOXP1,GPSM2
FOXP1,SLC29A1
FOXP1,MCM5
FOXP1,COL5A1
FOXP1,UCK2
FOXP1,BMPR1A
FOXP1,SKA3
FOXP1,PHC1
FOXP1,LTBP1
FOXP1,RGMB
FOXP1,PTPRZ1
FOXP1,DSE
FOXP1,MED14
FOXP1,ATP11C
GATA3,RFESD
GATA3,MPHOSPH9
GATA3,TBX3
GATA3,ATF6
GATA3,COLEC12
GATA3,IQGAP2
GATA3,NIPSNAP1
GATA3,ANXA3
GATA3,CD9
GATA3,NIF3L1
GATA3,TRIM37
GATA3,ELMOD2
GATA3,GATA6
GATA3,MME
GATA3,BMP4
GATA3,CLCN3
GATA3,BTBD10
GATA3,DLC1
GATA3,DAB2
GATA3,S100A10
GATA3,RASGRP3
GATA3,RBM47
GATA3,RABEPK
GATA3,VWA5A
GATA3,NR3C1
GATA3,WEE1
GATA3,BMPR1A
GATA3,PLS1
GATA3,BCAR3
GATA3,SH2B3
GATA3,SYNE2
GATA3,PLAGL1
GATA3,EIF5A2
GATA3,CAMK2D
GATA3,RNF19A
GATA3,ST8SIA1
GATA3,PPP1R9A
GATA3,HSD17B11
GATA3,CREB3L2
GATA3,ST3GAL6
GATA3,SVEP1
GATA3,ANKRD44
GATA3,P4HA1
GATA3,SEMA3E
GATA3,PALLD
GATA3,RALB
GATA3,MORC4
GATA3,RGS5
GATA3,MCCC1
GATA3,BAMBI
GATA3,CCKBR
GATA3,CCDC141
GATA3,SERPINE2
GATA3,B4GALT4
GATA3,HECW2
GATA3,KLHL4
GATA3,EPHA4
GATA3,SERPINB6
GATA3,CDC14B
GATA3,NHSL1
GATA3,CA12
GATA3,SIPA1L2
GATA3,CLDN10
GATA3,NTS
GATA4,CCDC141
GATA4,RASGRP3
GATA4,VWA5A
GATA4,SH2B3
GATA4,C4orf46
GATA4,MORC4
GATA4,COLEC12
GATA4,RGS5
GATA4,MPHOSPH9
GATA4,PDE4D
GATA4,ALPK2
GATA4,CLCN3
GATA4,RAI14
GATA4,GATA6
GATA4,DAB2
GATA4,BTBD10
GATA4,P4HA1
GATA4,CEP85L
GATA4,SERINC3
GATA4,NIF3L1
GATA4,ANXA3
GATA4,TNC
GATA4,ALCAM
GATA4,CHD9
GATA4,PAM
GATA4,ST8SIA1
GATA4,LIX1
GATA4,SLC39A8
GATA4,ANGPT2
GATA4,PAIP2B
GATA4,TMEM39A
GATA4,CDCA7
GATA4,PLAGL1
GATA4,RPA2
GATA4,TTK
GATA4,RGMB
GATA4,KIAA1324L
GATA4,PGAP2
GATA4,TRIAP1
GATA4,NOC3L
GATA4,ODC1
GATA4,EARS2
GATA4,FLVCR2
GATA4,CALB1
GATA4,VRK1
GATA4,ST3GAL6
GATA4,FAM208A
GATA4,RIN2
GATA4,SAMD3
GATA4,UNG
GATA6,RASGRP3
GATA6,RGS5
GATA6,C4orf46
GATA6,SH2B3
GATA6,PALB2
GATA6,RGPD2
GATA6,CCDC141
GATA6,CLCN3
GATA6,CEP85L
GATA6,VWA5A
GATA6,COLEC12
GATA6,SERINC3
GATA6,PLAGL1
GATA6,BTBD10
GATA6,RAD54L
GATA6,SLC39A8
GATA6,TNC
GATA6,ST8SIA1
GATA6,FOXP1
GATA6,CALB1
GATA6,ALPK2
MLLT3,RGPD2
MXI1,METTL1
MXI1,MAK16
MXI1,TTC27
MXI1,NOP16
MXI1,AURKB
MXI1,KIF23
MXI1,URB2
MXI1,NAT10
MXI1,PAK1IP1
MXI1,NUP35
MXI1,PRCP
MXI1,HEATR1
MXI1,DPH2
MXI1,UTP15
MXI1,CDC20
MXI1,TFB2M
MXI1,SLC39A11
MXI1,TWISTNB
MXI1,FARSB
MXI1,EARS2
MXI1,POLR1C
MXI1,CAD
MXI1,NOC3L
MXI1,NUFIP1
MXI1,WDR12
MXI1,POLR1B
MXI1,RPF2
MXI1,NOP2
MXI1,NUP54
MXI1,CCNA2
MXI1,NT5DC3
MXI1,DYNC2LI1
MXI1,KIF15
MXI1,LTV1
MXI1,PPAT
MXI1,WDR3
MXI1,SKA3
MXI1,TRIM37
MXI1,TNFRSF21
MXI1,RABEPK
MXI1,BUB1B
MXI1,TRIAP1
MXI1,RIOK1
MXI1,BOD1
MXI1,TSR1
MXI1,ACOX3
MXI1,NAA25
MXI1,MAPRE2
MXI1,ZNF146
MXI1,PRMT3
MXI1,UCHL3
MXI1,PUS7
MXI1,CCNE2
MXI1,LAP3
MXI1,RGPD2
MXI1,MRPL1
MXI1,AKAP1
MXI1,ALDH18A1
MXI1,UNG
MXI1,RPP40
MXI1,MBTD1
MXI1,ODF2
MXI1,ELMOD2
MXI1,COX10
MXI1,NCAPG
MXI1,SLC19A2
MXI1,IFRD2
MXI1,XPO5
MXI1,ARL4A
MXI1,NOL11
MXI1,ZNF3
MXI1,PPIL1
MXI1,ZBTB10
MXI1,CHD9
MXI1,ZNF124
MXI1,WDR35
MXI1,YPEL5
MXI1,TMEM177
MXI1,PALB2
MXI1,AGPAT5
MXI1,PREPL
MXI1,BTBD10
MXI1,TIMM21
MXI1,HPS5
MXI1,FAM117B
MXI1,WDHD1
MXI1,SLC39A8
MXI1,KLHL7
MXI1,CEP112
MXI1,PGAP2
MXI1,TTC4
MXI1,NECAP2
MXI1,TIPIN
MXI1,TMF1
MXI1,DNAAF2
MXI1,UTP14A
MXI1,TUBE1
MXI1,FOXN2
MXI1,ZNF317
MXI1,GOLGB1
MXI1,COPS3
MXI1,C18orf21
MXI1,VEZT
MXI1,FGD6
MXI1,MCCC1
MXI1,DTL
MXI1,PKIG
MXI1,RALB
MXI1,SRGAP1
MXI1,DCAF6
MXI1,CDCA8
MXI1,CEP290
MXI1,CCDC138
MXI1,RAD51AP1
MXI1,KLHL12
MXI1,ABLIM1
MXI1,OTUD6B
MXI1,POLB
MXI1,KLHL28
MXI1,ENOPH1
MXI1,ASH2L
MXI1,ADAMTS3
MXI1,POP5
MXI1,MIA3
MXI1,CCPG1
MXI1,WDR75
MXI1,MAT2B
MXI1,TRAPPC8
MXI1,NUCB2
MXI1,IFT80
MXI1,NFXL1
MXI1,GALNT7
MXI1,PPT2
MXI1,SERINC3
MXI1,SLC35A3
MXI1,BBIP1
MXI1,SCO1
MXI1,ANKRD13A
MXI1,RFESD
MXI1,FAM135A
MXI1,C4orf46
MXI1,RNF138
MXI1,PGM2
MXI1,PURA
MXI1,KIFAP3
MXI1,ANKMY2
MXI1,CREB3L2
MXI1,ID1
MXI1,CDK6
MXI1,GDAP1
MXI1,ANKRD28
MXI1,ATG4C
MXI1,SECISBP2L
MXI1,PFKFB2
MXI1,POLDIP3
MXI1,POLR2M
MXI1,METAP1
MXI1,EDEM3
MXI1,SSX2IP
MXI1,BCAS2
MXI1,SENP7
MXI1,TXLNG
MXI1,PAWR
MXI1,RGMB
MXI1,ZFC3H1
MXI1,CALB1
MXI1,KAT7
MXI1,UBL3
MXI1,CCDC112
MXI1,RMI1
MXI1,CDC7
MXI1,ANKRD13C
MXI1,TUBA4A
MXI1,SCG3
MXI1,ARHGAP28
MXI1,PDE4D
MXI1,TIAM1
MXI1,SLC6A15
MXI1,LIMCH1
MXI1,NAGA
MXI1,GCA
MXI1,PPM1H
MXI1,COBLL1
MXI1,TRIM2
MXI1,IFI16
MXI1,GCNT2
MXI1,NUMB
MXI1,NCAM1
